sku_id,a1,a2,a3,cate,brand
52792,-1,-1,1,8,622
52794,3,1,2,8,214
52808,3,1,2,8,214
52809,2,1,2,8,812
52814,2,2,2,8,124
52820,2,1,2,8,124
52832,3,2,2,8,214
52837,3,2,1,8,214
52840,-1,1,2,8,556
52849,3,2,2,8,214
52857,3,1,2,8,489
52860,3,-1,2,8,214
52864,3,1,2,8,594
52871,2,1,2,8,623
52872,-1,2,1,8,900
52874,3,1,-1,8,489
52875,1,2,2,8,885
52893,3,1,2,8,489
52894,3,1,-1,8,489
5291,2,1,2,8,623
52913,3,-1,1,8,489
52925,3,1,2,8,489
52926,2,1,2,8,623
5293,1,1,2,8,800
52947,-1,2,2,8,244
52950,3,2,1,8,489
52962,1,1,1,8,403
52971,3,1,2,8,214
52977,2,1,1,8,124
52978,3,2,1,8,214
52980,3,1,-1,8,214
53,2,1,2,8,635
53000,3,2,2,8,489
53001,2,1,2,8,812
53012,-1,2,1,8,790
53013,1,1,1,8,885
53016,1,1,2,8,545
5302,1,1,1,8,658
53028,3,1,2,8,214
53039,1,1,-1,8,658
5304,1,2,2,8,885
53059,3,1,2,8,214
53068,3,1,1,8,489
53078,1,-1,1,8,800
53080,3,1,1,8,489
53084,3,1,1,8,214
53094,-1,-1,1,8,790
53097,1,1,2,8,30
53101,2,-1,-1,8,623
53107,-1,-1,1,8,857
53110,3,1,1,8,214
53112,3,2,2,8,214
53117,3,1,2,8,489
53120,-1,1,1,8,70
5314,3,1,2,8,489
5315,1,1,2,8,545
53152,2,1,2,8,623
53155,3,2,2,8,489
53156,2,1,2,8,812
53159,3,2,1,8,489
53163,3,1,1,8,214
53166,3,1,2,8,214
53169,3,1,1,8,306
53170,3,1,-1,8,489
53171,1,2,1,8,885
53187,3,2,-1,8,214
53190,-1,1,2,8,562
53192,3,1,-1,8,489
53195,3,1,2,8,214
53197,3,1,2,8,214
53198,3,-1,2,8,489
532,3,1,2,8,489
53205,1,2,1,8,545
5321,1,-1,-1,8,30
53218,1,2,1,8,800
53225,3,1,1,8,214
5323,3,1,2,8,214
53232,3,1,2,8,214
53243,3,2,2,8,489
53247,3,2,2,8,214
53249,3,1,1,8,489
53254,1,2,2,8,30
53255,3,2,2,8,214
53256,1,2,-1,8,693
53257,2,1,2,8,812
53260,3,2,1,8,489
53261,1,1,2,8,800
53268,3,2,2,8,489
53269,3,1,1,8,489
53272,3,1,1,8,489
5328,3,1,2,8,214
53291,3,2,2,8,214
53294,3,1,2,8,306
53295,2,1,2,8,635
53310,3,1,2,8,489
53315,3,2,1,8,489
53317,3,1,1,8,214
53335,1,2,2,8,545
53338,3,2,1,8,489
5334,3,1,1,8,489
53342,2,1,2,8,124
53344,3,2,1,8,306
53348,2,1,-1,8,812
53353,2,1,1,8,124
53363,2,1,2,8,623
53364,3,1,1,8,214
53370,3,1,2,8,489
53385,2,2,2,8,812
53388,1,-1,1,8,658
534,3,-1,2,8,489
5340,-1,1,2,8,766
53422,3,1,2,8,404
53438,3,1,2,8,489
53445,3,-1,-1,8,214
53457,3,2,1,8,489
53461,3,1,2,8,489
53463,3,-1,1,8,214
53470,1,1,1,8,30
53478,1,1,2,8,30
5348,3,1,-1,8,214
53481,3,1,1,8,214
53483,3,1,2,8,214
53490,3,1,1,8,214
53492,-1,2,1,8,321
535,1,1,2,8,800
53521,1,1,2,8,800
53531,3,1,1,8,306
53535,1,2,1,8,596
53540,-1,-1,-1,8,665
53553,3,1,1,8,214
53561,3,2,2,8,489
53563,1,-1,1,8,800
53571,3,-1,1,8,571
53581,3,1,2,8,489
53582,3,1,1,8,214
53587,2,1,2,8,623
53594,3,2,1,8,489
53605,2,-1,-1,8,623
5361,1,2,1,8,30
5363,3,1,1,8,214
53633,3,-1,1,8,214
53635,3,2,2,8,489
53637,3,-1,-1,8,214
53638,1,2,2,8,545
53641,2,-1,-1,8,124
53649,3,1,2,8,489
5365,3,1,1,8,489
53657,3,1,2,8,489
53658,3,-1,2,8,306
53669,3,2,1,8,214
53670,3,-1,-1,8,489
53673,2,-1,-1,8,812
53674,3,2,-1,8,214
53682,2,1,2,8,623
53683,3,1,2,8,214
53691,3,-1,-1,8,489
53696,3,-1,1,8,214
53697,3,2,2,8,404
5370,3,2,1,8,306
53701,2,-1,2,8,812
53702,3,1,2,8,489
53703,1,1,-1,8,693
53708,3,2,2,8,214
53723,1,-1,2,8,800
53726,3,2,2,8,214
53743,3,-1,2,8,214
53753,1,-1,1,8,800
53766,3,2,1,8,489
53767,-1,2,1,8,900
53768,-1,-1,1,8,515
53772,2,1,2,8,804
53773,2,1,2,8,623
53781,3,1,2,8,489
53782,3,1,2,8,214
53784,3,1,2,8,489
53787,1,2,1,8,677
53795,3,2,2,8,489
53798,3,2,2,8,489
5381,-1,-1,1,8,622
53817,2,1,2,8,812
53823,3,1,-1,8,214
53839,3,2,2,8,489
53842,3,1,-1,8,214
53847,3,2,1,8,489
53857,3,1,2,8,214
53858,1,-1,2,8,427
5387,3,1,2,8,489
53870,3,1,1,8,214
53874,2,2,2,8,812
5388,1,1,2,8,403
53886,1,1,1,8,800
53894,3,1,-1,8,489
53897,-1,-1,-1,8,875
53903,1,1,2,8,545
53908,3,2,2,8,214
53921,1,2,2,8,885
53932,3,1,2,8,214
53938,3,1,2,8,489
53946,3,2,2,8,489
53949,1,1,2,8,800
53952,3,2,2,8,489
53957,1,1,2,8,545
53974,2,1,2,8,655
53982,3,1,1,8,489
53984,1,2,-1,8,693
53986,1,2,2,8,545
53988,3,1,2,8,214
53996,1,2,1,8,30
54006,1,1,-1,8,800
5401,1,1,1,8,658
54010,1,2,2,8,693
54011,3,-1,-1,8,214
54015,3,1,-1,8,214
54018,3,1,2,8,214
54032,3,-1,2,8,489
54036,3,2,1,8,306
54038,3,-1,-1,8,214
54039,3,2,-1,8,214
54040,3,1,1,8,214
54044,-1,-1,-1,8,622
54059,2,2,2,8,812
54060,-1,1,1,8,801
5407,3,2,2,8,214
54079,2,2,2,8,623
54089,1,1,1,8,545
54090,3,1,1,8,489
54099,3,1,-1,8,306
5410,3,2,-1,8,214
54104,2,2,2,8,812
5411,1,1,2,8,403
54117,3,1,2,8,306
54120,3,-1,1,8,306
54122,3,-1,1,8,214
54124,3,1,2,8,214
54139,3,-1,-1,8,489
54140,1,1,2,8,693
54141,1,1,1,8,30
54145,-1,-1,-1,8,197
5415,3,1,2,8,214
54151,2,2,2,8,623
54157,-1,2,1,8,70
54180,3,-1,2,8,489
54198,3,2,2,8,214
54206,3,2,1,8,214
54212,-1,1,2,8,174
54215,3,1,2,8,214
5422,3,-1,1,8,214
54228,3,1,2,8,214
54232,3,1,2,8,489
54250,3,1,2,8,489
54255,2,1,2,8,812
54269,3,1,-1,8,489
5427,2,1,2,8,623
54274,3,2,1,8,489
54287,2,1,2,8,812
54328,3,1,2,8,489
5434,3,1,1,8,489
54344,1,2,1,8,545
54355,3,2,2,8,489
54364,2,1,2,8,124
54365,2,1,2,8,812
54367,3,1,2,8,214
54372,3,1,-1,8,214
54389,3,1,2,8,214
54394,-1,1,2,8,561
54402,-1,2,2,8,174
54425,3,-1,-1,8,214
54427,3,1,2,8,489
54429,3,-1,-1,8,214
54441,1,2,1,8,800
54444,1,1,-1,8,658
54454,3,-1,1,8,214
54455,3,1,2,8,214
54458,2,2,2,8,623
54460,2,-1,-1,8,812
54473,3,1,2,8,214
54477,3,1,1,8,489
54483,3,2,-1,8,214
54494,3,1,-1,8,214
54498,3,1,1,8,214
54501,3,1,2,8,214
54512,3,1,2,8,489
54513,3,-1,1,8,489
5452,3,1,2,8,571
54520,3,1,2,8,489
54533,3,1,2,8,489
54536,1,2,1,8,545
5454,2,2,2,8,623
54541,3,-1,1,8,214
54547,-1,1,1,8,766
5455,3,1,2,8,214
54561,3,1,2,8,489
54563,3,2,1,8,489
54569,-1,2,-1,8,562
54571,1,2,1,8,800
54577,1,1,2,8,545
54587,2,1,2,8,124
54592,2,1,2,8,623
54602,-1,1,2,8,159
54609,3,-1,-1,8,214
54612,3,-1,2,8,489
5463,-1,-1,1,8,766
54640,-1,2,1,8,907
54644,2,1,2,8,655
5465,1,2,1,8,885
54656,2,-1,-1,8,812
54671,-1,1,1,8,790
54683,2,2,2,8,623
54685,3,1,2,8,214
54687,3,1,1,8,489
54689,3,2,2,8,489
54700,2,1,2,8,124
54709,1,1,1,8,885
54721,3,1,2,8,214
54722,3,-1,-1,8,489
54724,3,1,2,8,214
54734,3,1,1,8,214
54759,3,1,1,8,214
5476,1,1,2,8,800
54762,2,2,1,8,124
54766,3,1,1,8,489
54776,3,1,1,8,214
54786,3,1,1,8,489
54790,3,1,1,8,489
54791,2,-1,-1,8,124
54796,2,1,2,8,124
548,3,1,2,8,489
54826,3,1,2,8,489
54831,3,2,1,8,214
5484,1,1,2,8,30
54843,3,2,1,8,489
54845,3,2,1,8,214
54851,3,1,1,8,489
54867,2,1,-1,8,124
54875,3,2,2,8,489
54882,1,2,2,8,885
54888,-1,-1,1,8,599
549,2,1,2,8,812
54909,3,1,2,8,214
54910,1,1,1,8,693
54935,3,1,1,8,214
54946,3,1,-1,8,489
54947,3,1,2,8,489
54959,3,1,1,8,214
54968,3,1,1,8,214
54969,-1,-1,-1,8,180
54983,3,1,2,8,214
54985,3,1,1,8,214
55,3,1,1,8,489
55000,1,2,1,8,677
55009,1,1,1,8,545
55018,1,-1,1,8,800
55042,3,1,2,8,489
55043,1,1,1,8,545
5505,3,1,1,8,214
55059,2,1,2,8,124
55060,3,-1,-1,8,489
55062,3,1,1,8,489
55066,1,2,2,8,403
55072,3,2,2,8,214
5509,3,1,2,8,214
55092,3,1,1,8,306
55098,2,-1,-1,8,623
55114,3,1,1,8,214
55123,3,-1,2,8,489
5513,3,2,2,8,489
55134,3,1,1,8,489
55143,1,1,1,8,427
55148,3,2,2,8,489
55154,2,1,2,8,812
55155,3,2,2,8,489
55159,-1,-1,1,8,857
55172,3,1,2,8,489
55178,3,2,-1,8,214
55183,3,2,2,8,489
55189,1,-1,-1,8,30
55208,3,1,2,8,214
55218,3,1,1,8,214
55221,3,1,2,8,214
55223,3,2,-1,8,489
55225,1,-1,-1,8,658
55226,3,-1,-1,8,489
55250,-1,2,1,8,321
55253,3,1,2,8,489
55257,3,1,1,8,489
55265,2,2,2,8,674
55281,3,1,1,8,489
55288,2,1,2,8,124
55290,3,1,1,8,214
55298,3,2,2,8,214
5530,2,1,2,8,623
55302,3,-1,2,8,214
55307,3,1,1,8,214
55315,3,-1,1,8,489
55328,1,1,2,8,545
5533,-1,2,1,8,605
55330,3,1,2,8,489
55331,3,1,2,8,489
55335,3,1,1,8,489
55339,2,2,2,8,623
55351,3,-1,2,8,489
55361,3,2,2,8,489
55368,2,1,1,8,812
55371,3,1,1,8,214
5538,1,1,1,8,658
55382,3,1,2,8,489
55393,-1,1,-1,8,562
55399,2,1,2,8,623
5540,3,-1,2,8,489
55401,-1,-1,-1,8,91
55409,2,1,2,8,623
55416,-1,1,1,8,766
55419,3,1,2,8,489
55421,1,1,1,8,885
55425,3,1,2,8,214
55434,3,1,2,8,306
55435,3,1,2,8,489
55436,-1,-1,2,8,200
55439,1,-1,-1,8,885
5544,3,1,2,8,214
55444,2,1,2,8,623
55453,-1,-1,1,8,790
55458,3,1,1,8,214
55468,3,1,-1,8,489
55471,3,1,1,8,489
55473,1,2,1,8,800
55479,3,-1,-1,8,214
5549,3,2,1,8,214
55506,1,-1,1,8,14
55509,2,1,2,8,812
5551,2,1,-1,8,124
55516,3,2,2,8,489
55518,-1,1,1,8,562
55524,1,-1,-1,8,403
55527,3,2,2,8,489
55539,3,1,2,8,214
55545,3,1,1,8,489
55547,3,2,1,8,214
55555,1,1,1,8,30
55557,3,1,-1,8,214
55562,3,1,1,8,214
55580,-1,1,2,8,562
55591,1,-1,-1,8,30
5560,1,1,1,8,800
5562,3,2,2,8,489
55630,1,-1,-1,8,885
55637,2,1,2,8,812
55642,3,1,2,8,489
55647,3,2,2,8,489
5565,2,1,2,8,623
55650,3,-1,2,8,489
55658,3,1,2,8,489
55674,3,1,2,8,489
55675,3,-1,-1,8,214
55678,3,2,1,8,214
5569,3,2,2,8,489
55692,-1,1,1,8,766
55705,3,1,1,8,489
55713,3,1,1,8,214
55715,1,1,2,8,800
55723,3,1,2,8,489
5574,2,1,2,8,635
55741,1,-1,1,8,800
55745,2,2,2,8,812
55748,2,-1,-1,8,124
5575,3,2,1,8,489
55751,3,2,1,8,489
55754,3,-1,-1,8,489
55755,3,1,2,8,214
55775,1,-1,1,8,800
55790,3,-1,2,8,489
55798,-1,2,1,8,766
5580,3,2,1,8,489
55814,3,1,1,8,489
55815,2,2,2,8,623
55823,3,2,-1,8,214
55832,2,2,2,8,623
55833,1,1,1,8,800
55843,1,1,1,8,545
55849,3,2,-1,8,214
55901,1,1,2,8,885
55902,3,2,2,8,489
5591,-1,1,1,8,766
55915,3,-1,2,8,489
55922,3,1,-1,8,214
55927,3,1,1,8,489
55935,2,1,2,8,124
55939,3,1,1,8,214
55942,3,2,1,8,489
55948,3,2,1,8,489
55949,3,1,1,8,214
55958,3,2,2,8,489
55966,-1,1,1,8,318
55975,3,-1,-1,8,214
55982,1,2,2,8,403
5599,2,1,2,8,812
55990,2,-1,-1,8,623
55997,3,1,1,8,214
56007,1,-1,1,8,800
56014,3,2,1,8,489
56024,-1,2,1,8,318
56026,-1,1,2,8,244
56038,3,2,1,8,489
56053,1,1,2,8,545
56057,3,-1,1,8,489
56073,-1,1,1,8,790
56087,3,1,2,8,489
56092,1,2,2,8,403
56095,2,2,2,8,812
56103,3,1,1,8,489
56107,3,1,1,8,214
5611,3,1,2,8,489
56129,3,1,1,8,214
56135,3,-1,-1,8,214
56142,3,1,2,8,489
56144,3,1,2,8,214
56145,-1,-1,1,8,801
56146,3,2,2,8,489
56164,2,-1,2,8,623
56167,2,1,2,8,124
56171,3,2,-1,8,214
56172,1,1,2,8,658
56175,3,2,-1,8,489
56177,3,-1,-1,8,214
56179,2,2,1,8,124
56191,1,-1,-1,8,885
56194,-1,1,1,8,790
56198,3,1,2,8,489
56199,1,-1,1,8,658
56201,1,-1,-1,8,545
56228,1,-1,-1,8,30
5623,3,1,2,8,214
56234,1,1,2,8,545
56235,3,-1,2,8,489
56237,3,1,-1,8,489
5624,3,1,2,8,214
56244,2,1,2,8,635
56266,3,2,2,8,214
56267,3,-1,-1,8,489
56268,3,-1,-1,8,214
56271,1,1,2,8,545
56276,3,1,2,8,214
56278,1,1,1,8,375
56283,2,2,1,8,124
56288,3,1,-1,8,489
56294,3,1,2,8,214
56299,3,-1,1,8,489
56300,-1,-1,-1,8,857
56308,1,1,2,8,800
5631,3,1,2,8,489
56312,-1,-1,1,8,622
56322,3,2,1,8,214
56323,1,1,1,8,885
56330,3,2,2,8,214
56333,3,2,-1,8,306
56335,3,1,1,8,489
56342,3,1,1,8,214
56349,3,1,2,8,214
56353,1,1,1,8,693
56356,3,1,1,8,214
56369,3,2,2,8,214
56371,-1,2,2,8,174
56387,3,2,2,8,489
56388,3,1,1,8,489
56389,1,2,1,8,885
56402,3,1,2,8,489
56410,3,1,2,8,214
56416,-1,1,1,8,790
56417,1,1,2,8,545
56420,3,1,2,8,489
56423,3,1,1,8,214
56427,3,2,2,8,214
56430,2,1,2,8,124
56433,3,2,1,8,306
56441,3,1,-1,8,489
56442,-1,-1,1,8,321
56446,3,2,1,8,489
5645,2,1,1,8,124
56455,3,1,2,8,489
56460,3,1,1,8,489
56468,3,1,2,8,214
56474,2,1,2,8,124
56481,1,2,2,8,885
56495,2,1,1,8,812
5650,3,1,1,8,214
56506,1,1,2,8,545
5651,3,1,2,8,214
56512,2,1,2,8,635
5652,2,-1,-1,8,623
56522,3,2,-1,8,214
56530,1,1,1,8,403
56532,3,1,2,8,214
56533,3,2,2,8,214
56538,1,-1,-1,8,885
56542,3,1,2,8,214
56544,3,-1,2,8,489
56548,3,2,1,8,214
5655,3,1,2,8,214
56552,3,-1,-1,8,214
56554,3,2,-1,8,214
56567,3,1,2,8,214
5657,3,-1,2,8,489
56572,3,2,1,8,214
56577,3,1,1,8,214
56581,1,-1,-1,8,545
56582,1,-1,-1,8,800
56586,3,-1,-1,8,214
56598,3,-1,2,8,214
56617,1,-1,1,8,328
56631,3,1,2,8,489
56632,2,1,1,8,812
56638,2,-1,2,8,124
5664,1,2,1,8,545
56648,2,2,1,8,812
56663,1,2,2,8,800
56680,3,1,1,8,214
56682,1,1,-1,8,885
56689,1,1,-1,8,885
56690,2,1,1,8,674
56715,3,-1,1,8,214
56720,3,1,1,8,489
56747,3,1,2,8,214
56756,3,1,2,8,489
56764,1,1,1,8,800
56777,3,1,1,8,214
56784,3,-1,1,8,489
56786,1,1,2,8,545
56789,3,2,1,8,214
56792,3,1,1,8,489
5680,2,1,-1,8,812
56802,2,2,1,8,124
56808,1,2,1,8,403
5681,2,2,2,8,124
56827,3,1,2,8,571
56836,3,2,2,8,214
56837,3,2,-1,8,214
56839,3,1,2,8,489
56842,3,1,2,8,214
56847,-1,1,1,8,766
56864,2,2,1,8,124
56877,3,1,2,8,489
56879,1,1,2,8,800
56881,3,2,2,8,214
56900,1,1,1,8,677
56906,3,1,2,8,214
56910,-1,1,1,8,25
56911,3,-1,-1,8,214
56928,3,1,1,8,214
56929,3,1,1,8,489
5693,3,1,1,8,214
56937,2,2,2,8,623
56938,3,-1,-1,8,489
56943,3,2,2,8,489
56946,2,-1,-1,8,623
56947,3,1,2,8,489
56955,3,1,2,8,214
56960,2,1,2,8,623
56966,3,1,2,8,571
56971,3,2,-1,8,214
56973,3,1,2,8,489
56990,1,-1,1,8,800
56993,3,2,2,8,489
57009,1,1,2,8,545
57016,3,1,2,8,214
57018,1,1,2,8,545
57020,3,2,2,8,214
57025,3,-1,2,8,214
57037,3,2,1,8,489
57049,3,1,1,8,489
57051,2,2,2,8,124
57058,3,2,-1,8,214
57062,3,-1,2,8,214
57063,3,2,1,8,489
57064,3,2,2,8,404
57068,3,-1,1,8,489
57069,3,2,2,8,571
57097,2,-1,-1,8,623
57103,3,1,-1,8,489
57115,1,1,2,8,693
5712,3,1,2,8,214
57127,3,1,2,8,306
57130,3,1,2,8,214
5714,3,2,1,8,214
57141,3,1,2,8,214
57145,-1,-1,1,8,673
57152,3,2,1,8,489
57153,1,2,1,8,30
57157,3,2,2,8,214
57161,3,2,1,8,489
57162,3,-1,2,8,489
57163,1,1,2,8,403
57168,3,1,2,8,306
57172,3,2,2,8,214
57174,3,-1,2,8,214
57176,1,1,1,8,30
57189,3,1,1,8,214
57196,2,1,2,8,812
57198,3,1,1,8,214
57205,3,1,2,8,489
57207,3,1,-1,8,489
5721,3,2,-1,8,214
57216,1,1,2,8,800
57218,3,2,2,8,489
57226,3,2,2,8,214
57234,3,1,1,8,489
57237,3,-1,2,8,489
57266,1,2,2,8,658
57270,3,1,2,8,306
57292,3,1,1,8,214
57297,3,1,1,8,214
57304,3,1,1,8,214
57311,3,2,1,8,214
57317,3,1,-1,8,214
57322,2,1,2,8,623
5735,3,1,2,8,489
57351,3,1,1,8,214
57361,3,1,2,8,214
57366,3,1,2,8,214
57367,3,1,2,8,306
57370,3,1,2,8,214
57371,3,1,1,8,214
57374,1,1,2,8,800
57375,3,1,2,8,489
57386,1,1,1,8,403
5739,1,1,2,8,885
57411,3,1,2,8,489
57414,3,2,1,8,489
57415,3,-1,2,8,214
57434,1,2,2,8,403
57435,1,1,1,8,800
57437,3,1,1,8,214
5744,3,1,2,8,489
57449,2,2,2,8,623
57472,3,1,2,8,489
57476,3,2,2,8,489
57487,3,2,2,8,214
57512,1,1,2,8,885
57524,3,1,1,8,489
57527,3,2,1,8,214
57542,3,1,1,8,214
5755,3,2,2,8,489
57551,1,1,1,8,545
57553,-1,-1,1,8,211
57556,-1,1,-1,8,790
57566,3,1,2,8,214
57568,1,2,1,8,30
57581,1,2,2,8,545
57582,2,-1,1,8,124
5759,3,2,1,8,214
57590,3,1,1,8,489
57591,3,2,1,8,489
57594,3,2,1,8,214
57617,-1,1,1,8,766
57619,3,-1,1,8,214
5762,2,1,-1,8,623
57623,1,-1,-1,8,885
57638,1,2,2,8,800
57643,3,1,1,8,489
57645,3,1,2,8,489
57647,3,1,2,8,214
57648,3,1,1,8,214
57649,3,2,1,8,489
57655,1,2,1,8,30
57657,3,2,1,8,214
57683,3,2,1,8,489
57686,3,2,2,8,489
57697,3,1,2,8,306
57700,2,1,2,8,635
57704,3,1,2,8,489
57705,3,2,-1,8,214
57711,-1,1,-1,8,159
57715,3,1,2,8,489
57720,-1,1,2,8,159
57739,3,2,1,8,489
57742,3,2,2,8,571
57766,3,1,-1,8,214
57771,1,1,2,8,693
57789,2,1,2,8,812
57796,3,1,2,8,489
57797,3,1,1,8,214
57805,2,2,2,8,623
57808,3,2,-1,8,214
57814,3,1,2,8,489
57821,3,-1,-1,8,306
57832,3,1,1,8,214
57838,3,1,-1,8,489
57845,3,1,-1,8,214
57856,3,2,1,8,306
57872,3,2,-1,8,214
57875,3,1,1,8,489
57881,3,1,2,8,489
57889,3,1,2,8,214
57898,3,1,1,8,214
57901,3,1,2,8,214
57902,3,1,2,8,214
57905,3,1,-1,8,214
57908,3,1,2,8,489
57912,3,1,2,8,214
5793,2,1,1,8,812
57936,1,1,1,8,658
57946,3,2,1,8,489
57950,1,1,1,8,545
57957,-1,-1,1,8,605
57958,2,2,2,8,635
57968,3,2,1,8,489
57972,3,2,2,8,214
57987,3,1,2,8,214
57998,3,2,2,8,214
58002,3,1,-1,8,214
58017,1,-1,1,8,800
58024,3,1,2,8,489
58028,2,-1,-1,8,623
58039,3,1,1,8,489
58042,2,-1,2,8,812
58043,1,2,2,8,545
58045,3,2,1,8,214
58049,3,-1,2,8,489
58056,-1,-1,-1,8,200
58069,3,2,2,8,489
58083,3,2,1,8,489
58099,1,-1,2,8,30
58105,3,2,-1,8,214
58107,2,1,2,8,812
58108,3,2,1,8,489
58117,3,2,2,8,489
58140,3,1,2,8,489
58141,2,1,-1,8,674
58145,1,-1,-1,8,545
58148,1,1,1,8,693
58151,3,1,1,8,489
58156,3,2,1,8,214
58164,1,1,2,8,800
58179,2,2,1,8,812
58180,1,-1,1,8,545
58212,2,1,2,8,812
58213,3,2,2,8,489
58218,3,1,-1,8,214
58221,3,-1,2,8,489
58222,3,2,1,8,489
58223,3,1,2,8,489
58238,1,1,-1,8,403
58243,3,1,1,8,306
58244,1,2,2,8,403
58245,1,-1,-1,8,30
58246,3,2,2,8,214
5825,1,1,2,8,885
58261,3,1,2,8,214
58265,3,2,1,8,489
58268,2,1,2,8,623
5827,3,1,2,8,214
58271,1,2,2,8,30
58288,1,1,2,8,545
58294,3,1,2,8,489
58300,1,1,2,8,545
58304,1,1,1,8,658
58314,3,1,2,8,489
58323,2,-1,-1,8,812
58330,1,1,2,8,30
58337,2,-1,2,8,623
58342,-1,1,1,8,766
58352,3,2,2,8,214
58354,3,1,2,8,214
58357,1,1,1,8,545
58366,-1,1,1,8,766
58369,3,1,2,8,489
58374,3,2,1,8,489
58384,3,-1,2,8,489
58388,3,1,1,8,214
58391,1,2,2,8,885
58397,3,1,1,8,489
58400,3,1,1,8,214
58401,2,-1,-1,8,812
58405,3,2,2,8,489
58417,1,-1,-1,8,545
58424,3,1,1,8,489
58427,3,1,2,8,489
58434,3,2,-1,8,214
58443,1,1,1,8,30
5845,-1,-1,1,8,562
58452,1,1,2,8,885
58458,3,1,-1,8,489
58460,1,-1,1,8,800
58462,3,1,2,8,489
58466,3,1,1,8,214
58475,3,2,1,8,214
58479,1,1,1,8,693
58505,1,2,1,8,677
58506,3,1,2,8,214
58507,3,1,1,8,489
5851,3,2,1,8,489
58513,1,2,2,8,545
58515,3,1,2,8,489
58519,3,1,2,8,214
58524,3,1,1,8,214
58537,-1,-1,1,8,857
58538,1,-1,-1,8,800
5854,3,-1,2,8,489
5855,3,-1,2,8,489
58556,3,1,1,8,214
58559,3,-1,1,8,489
58562,1,-1,-1,8,885
58565,3,1,2,8,214
58566,3,1,1,8,489
58568,3,2,2,8,214
58582,1,1,2,8,545
58593,3,1,2,8,489
58597,1,-1,1,8,800
5860,3,1,2,8,489
58603,1,1,1,8,403
58605,2,1,2,8,623
58606,2,1,2,8,623
58629,3,2,-1,8,214
58631,2,2,2,8,623
5864,3,2,2,8,489
58654,3,2,1,8,489
58662,3,1,-1,8,214
58670,3,1,2,8,214
58675,3,1,2,8,489
58688,3,1,2,8,214
58689,2,1,2,8,655
5869,3,1,-1,8,214
58693,3,-1,-1,8,214
587,1,1,1,8,403
58707,3,1,1,8,489
58712,3,1,1,8,489
58713,3,1,2,8,489
58725,3,1,1,8,306
58727,3,1,2,8,214
58728,1,1,1,8,800
58748,2,1,2,8,635
58749,3,2,1,8,489
58758,2,1,2,8,124
58763,3,-1,1,8,489
58770,2,-1,-1,8,623
58771,-1,-1,-1,8,574
58781,1,2,2,8,30
58782,3,2,2,8,489
58788,1,-1,-1,8,30
58792,3,2,1,8,489
58794,2,-1,-1,8,124
588,1,1,2,8,800
58803,1,-1,1,8,800
58804,3,1,2,8,214
58807,3,1,2,8,214
58816,3,2,2,8,214
58817,-1,1,-1,8,159
5882,3,2,2,8,214
58829,3,2,2,8,306
58832,3,1,2,8,489
58835,3,1,1,8,489
58846,1,2,1,8,545
58847,1,1,2,8,545
58852,1,2,1,8,328
58857,2,1,2,8,804
58863,3,1,1,8,306
58868,-1,-1,1,8,622
58878,3,-1,-1,8,214
58884,3,2,2,8,214
58896,3,2,2,8,214
58908,2,1,2,8,623
58918,3,1,1,8,214
58937,3,-1,2,8,489
58945,1,1,2,8,800
58959,-1,-1,1,8,622
58968,3,2,1,8,214
58972,3,2,2,8,214
58979,3,1,-1,8,214
58984,1,1,1,8,658
58985,3,1,-1,8,214
58986,1,2,2,8,30
58995,3,2,2,8,489
58998,3,1,1,8,489
5900,3,-1,-1,8,214
59007,1,2,1,8,800
59009,3,1,1,8,214
5901,1,1,-1,8,403
59030,-1,-1,-1,8,321
59038,3,1,-1,8,214
59039,3,1,1,8,489
5904,-1,1,1,8,766
59040,1,1,2,8,885
59045,-1,1,1,8,766
59054,3,1,2,8,214
59058,1,1,1,8,30
59059,3,1,-1,8,306
59066,3,-1,-1,8,214
59068,3,-1,2,8,214
59070,2,-1,-1,8,124
59074,1,-1,-1,8,658
59079,3,-1,2,8,489
5908,3,2,2,8,489
59083,2,1,1,8,124
59093,2,1,2,8,623
59102,3,1,1,8,306
5911,1,2,1,8,30
59114,2,-1,-1,8,623
59116,1,1,1,8,30
59118,3,1,1,8,306
59128,3,1,2,8,214
59130,2,1,2,8,812
59138,3,1,2,8,214
59145,3,1,1,8,214
5915,3,1,2,8,306
59156,1,1,2,8,800
59166,-1,1,-1,8,200
59175,1,1,2,8,545
59218,2,1,1,8,812
59225,1,1,1,8,30
59237,1,2,1,8,30
59249,3,1,1,8,306
59254,3,1,2,8,489
59261,3,1,1,8,214
59272,3,1,-1,8,214
59280,3,1,1,8,489
5930,2,1,2,8,124
59307,1,1,2,8,800
59314,2,-1,-1,8,623
59317,3,1,1,8,214
59322,3,1,-1,8,214
59324,3,1,1,8,489
59325,3,-1,-1,8,214
59333,2,2,2,8,635
59336,1,2,2,8,885
59340,3,1,2,8,489
59344,-1,-1,1,8,283
59345,3,2,1,8,489
59346,3,1,2,8,214
59362,3,1,2,8,489
59374,1,1,2,8,658
59378,3,-1,2,8,214
5938,2,1,2,8,623
59391,3,1,2,8,489
59397,1,1,1,8,885
59398,3,1,2,8,489
5940,2,2,2,8,623
59402,3,1,-1,8,214
59404,3,2,2,8,404
59408,-1,2,2,8,875
59412,3,2,2,8,214
5942,1,1,1,8,800
5944,3,2,2,8,571
59457,1,-1,2,8,30
