sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,buy_addcart_ratio,buy_browse_ratio,buy_click_ratio,buy_favor_ratio,comment_num,has_bad_comment,bad_comment_rate
83555,2,1,2,8,812,,,,,,,,,,,,,
83561,3,1,1,8,489,,,,,,,,,,,,,
83563,3,1,2,8,214,,,,,,,,,,,,,
83582,2,2,1,8,124,,,,,,,,,,,3.0,1.0,0.2121
83586,3,-1,-1,8,214,,,,,,,,,,,,,
83589,3,1,2,8,306,40.0,0.0,0.0,0.0,0.0,53.0,,0.0,0.0,,3.0,1.0,0.0455
83593,3,1,2,8,571,,,,,,,,,,,,,
83596,3,2,2,8,489,,,,,,,,,,,,,
83604,3,1,1,8,214,,,,,,,,,,,,,
83617,3,2,1,8,214,184.0,3.0,1.0,0.0,0.0,350.0,0.0,0.0,0.0,,,,
83618,2,1,2,8,623,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,
83638,2,1,1,8,812,,,,,,,,,,,,,
83640,3,1,2,8,214,,,,,,,,,,,1.0,0.0,0.0
83644,3,1,2,8,214,,,,,,,,,,,,,
83672,-1,2,2,8,321,,,,,,,,,,,,,
83673,3,-1,1,8,489,,,,,,,,,,,2.0,0.0,0.0
83679,3,1,2,8,214,,,,,,,,,,,,,
83684,3,1,1,8,214,,,,,,,,,,,1.0,0.0,0.0
83685,1,2,2,8,403,,,,,,,,,,,,,
8370,2,1,2,8,623,,,,,,,,,,,,,
83701,1,1,2,8,800,477.0,11.0,7.0,1.0,1.0,725.0,0.09090909090909091,0.0020964360587002098,0.001379310344827586,1.0,3.0,0.0,0.0
83705,3,2,-1,8,214,,,,,,,,,,,,,
83707,3,1,2,8,489,,,,,,,,,,,,,
83724,3,2,1,8,489,,,,,,,,,,,,,
83725,3,1,-1,8,489,,,,,,,,,,,1.0,0.0,0.0
83727,-1,-1,1,8,70,,,,,,,,,,,,,
83730,1,-1,1,8,30,,,,,,,,,,,,,
83731,2,1,1,8,812,,,,,,,,,,,,,
83733,3,-1,-1,8,489,,,,,,,,,,,,,
83740,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
83748,1,2,1,8,693,,,,,,,,,,,,,
83758,3,2,-1,8,489,,,,,,,,,,,,,
83771,1,1,-1,8,693,,,,,,,,,,,2.0,0.0,0.0
83776,1,1,1,8,596,,,,,,,,,,,,,
83784,3,1,2,8,489,,,,,,,,,,,,,
83787,3,1,-1,8,214,,,,,,,,,,,,,
83798,3,2,2,8,489,,,,,,,,,,,,,
838,3,2,2,8,214,,,,,,,,,,,,,
83800,1,-1,-1,8,800,,,,,,,,,,,2.0,1.0,0.3333
83803,3,1,1,8,489,,,,,,,,,,,,,
83805,3,2,-1,8,489,,,,,,,,,,,3.0,1.0,0.0833
83809,3,1,2,8,214,,,,,,,,,,,4.0,1.0,0.0325
8381,3,1,1,8,214,4.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,1.0,0.0207
83823,-1,1,1,8,318,,,,,,,,,,,,,
83841,3,2,1,8,306,,,,,,,,,,,,,
83850,3,-1,-1,8,214,,,,,,,,,,,,,
83853,3,1,2,8,489,,,,,,,,,,,,,
83872,3,1,2,8,489,,,,,,,,,,,2.0,1.0,0.125
83883,2,1,2,8,812,,,,,,,,,,,,,
83892,3,1,2,8,489,,,,,,,,,,,,,
83897,3,2,2,8,489,,,,,,,,,,,,,
83902,3,2,2,8,214,,,,,,,,,,,,,
83905,3,1,2,8,306,,,,,,,,,,,4.0,1.0,0.0449
83909,3,1,2,8,489,,,,,,,,,,,,,
83912,2,1,1,8,812,38.0,2.0,2.0,0.0,0.0,82.0,0.0,0.0,0.0,,1.0,0.0,0.0
83922,3,1,-1,8,306,,,,,,,,,,,4.0,1.0,0.0097
83935,3,1,1,8,214,,,,,,,,,,,,,
8394,3,1,2,8,214,,,,,,,,,,,4.0,1.0,0.0265
83958,3,2,2,8,489,,,,,,,,,,,,,
83959,3,-1,1,8,214,,,,,,,,,,,,,
83990,1,-1,-1,8,693,3.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
840,1,1,2,8,693,,,,,,,,,,,,,
8400,3,2,1,8,489,,,,,,,,,,,3.0,1.0,0.1429
84004,3,1,1,8,214,,,,,,,,,,,4.0,1.0,0.0678
84013,2,2,2,8,623,,,,,,,,,,,2.0,0.0,0.0
84017,3,1,2,8,214,,,,,,,,,,,,,
84026,1,1,-1,8,30,,,,,,,,,,,,,
84034,3,1,2,8,214,,,,,,,,,,,,,
84036,1,-1,-1,8,545,,,,,,,,,,,,,
84053,2,1,2,8,541,,,,,,,,,,,,,
84072,3,1,-1,8,489,250.0,6.0,3.0,0.0,1.0,389.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
84079,3,1,2,8,214,,,,,,,,,,,,,
84083,3,1,-1,8,214,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,3.0,1.0,0.037000000000000005
84089,1,2,1,8,693,1336.0,49.0,22.0,0.0,8.0,2260.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0335
84091,3,1,-1,8,489,,,,,,,,,,,,,
84094,3,2,2,8,214,,,,,,,,,,,,,
84098,3,1,-1,8,214,,,,,,,,,,,1.0,0.0,0.0
84100,3,2,2,8,214,,,,,,,,,,,,,
84110,3,-1,1,8,489,,,,,,,,,,,,,
84113,1,-1,1,8,800,,,,,,,,,,,,,
84115,3,2,2,8,489,,,,,,,,,,,,,
84116,3,1,2,8,489,,,,,,,,,,,,,
84127,3,-1,-1,8,489,,,,,,,,,,,,,
84136,2,-1,-1,8,623,,,,,,,,,,,,,
84138,2,1,2,8,124,,,,,,,,,,,,,
8414,1,1,2,8,800,,,,,,,,,,,,,
84142,1,1,1,8,545,,,,,,,,,,,,,
84149,1,2,1,8,545,,,,,,,,,,,,,
84153,-1,-1,-1,8,91,,,,,,,,,,,,,
84163,3,1,2,8,489,,,,,,,,,,,,,
84171,3,2,2,8,214,,,,,,,,,,,,,
84173,3,1,1,8,214,1.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,4.0,1.0,0.0505
84175,3,1,1,8,489,,,,,,,,,,,,,
8418,3,1,1,8,489,,,,,,,,,,,2.0,1.0,0.3333
84180,3,2,1,8,214,,,,,,,,,,,3.0,1.0,0.0526
8419,3,2,1,8,214,,,,,,,,,,,,,
84203,3,1,2,8,306,,,,,,,,,,,,,
84206,2,1,2,8,812,551.0,3.0,3.0,0.0,4.0,835.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0168
84207,3,-1,-1,8,306,,,,,,,,,,,,,
84210,1,1,2,8,30,,,,,,,,,,,,,
84217,3,2,1,8,214,,,,,,,,,,,,,
84218,3,1,2,8,214,,,,,,,,,,,,,
84220,1,1,1,8,545,,,,,,,,,,,,,
84245,2,2,-1,8,812,,,,,,,,,,,,,
84247,1,1,2,8,30,,,,,,,,,,,2.0,1.0,0.5
84248,3,1,2,8,214,,,,,,,,,,,,,
84251,3,-1,-1,8,306,,,,,,,,,,,,,
84254,1,1,1,8,658,371.0,12.0,0.0,0.0,2.0,557.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2857
84256,1,1,2,8,885,,,,,,,,,,,,,
84265,3,1,2,8,489,,,,,,,,,,,,,
84268,3,1,1,8,214,,,,,,,,,,,,,
84279,1,2,1,8,677,,,,,,,,,,,,,
84288,1,2,2,8,545,457.0,27.0,12.0,0.0,4.0,798.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
843,3,2,2,8,489,,,,,,,,,,,,,
84308,3,1,1,8,214,,,,,,,,,,,,,
84316,2,1,2,8,124,,,,,,,,,,,,,
84324,3,1,2,8,489,124.0,2.0,3.0,0.0,0.0,196.0,0.0,0.0,0.0,,,,
84325,3,1,1,8,306,,,,,,,,,,,,,
84341,2,-1,-1,8,124,,,,,,,,,,,,,
84345,1,2,1,8,30,,,,,,,,,,,,,
84349,-1,2,-1,8,244,,,,,,,,,,,,,
84352,2,2,2,8,623,,,,,,,,,,,,,
84357,1,1,1,8,403,,,,,,,,,,,,,
84371,2,1,2,8,812,,,,,,,,,,,,,
84372,1,2,1,8,545,,,,,,,,,,,2.0,0.0,0.0
84389,3,1,2,8,489,43356.0,1952.0,722.0,120.0,341.0,68905.0,0.06147540983606557,0.0027677830058123443,0.0017415281909875916,0.3519061583577713,4.0,1.0,0.0197
84405,3,1,2,8,214,,,,,,,,,,,,,
84409,1,2,1,8,800,32900.0,1113.0,364.0,36.0,186.0,51095.0,0.03234501347708895,0.001094224924012158,0.0007045699187787455,0.1935483870967742,4.0,1.0,0.0243
84415,3,1,2,8,214,,,,,,,,,,,,,
8442,-1,2,1,8,209,39.0,1.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,,,,
84421,1,1,2,8,403,,,,,,,,,,,,,
84426,1,1,2,8,403,22.0,0.0,0.0,0.0,0.0,33.0,,0.0,0.0,,4.0,1.0,0.0492
84433,3,1,2,8,489,,,,,,,,,,,,,
84435,3,1,2,8,571,,,,,,,,,,,,,
84438,1,1,2,8,693,202.0,1.0,1.0,0.0,1.0,293.0,0.0,0.0,0.0,0.0,,,
84440,1,-1,1,8,800,,,,,,,,,,,,,
84454,-1,1,1,8,766,,,,,,,,,,,,,
84465,3,1,2,8,214,3.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,4.0,1.0,0.0327
84469,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
84477,1,1,1,8,885,,,,,,,,,,,,,
8448,3,2,2,8,489,,,,,,,,,,,,,
84481,3,1,2,8,214,,,,,,,,,,,,,
84484,2,-1,-1,8,124,,,,,,,,,,,,,
84486,3,1,1,8,214,,,,,,,,,,,,,
84491,3,-1,-1,8,306,,,,,,,,,,,,,
84503,1,-1,-1,8,885,42.0,0.0,0.0,0.0,0.0,71.0,,0.0,0.0,,,,
84507,2,1,2,8,623,,,,,,,,,,,,,
84509,-1,1,1,8,766,281.0,5.0,5.0,0.0,1.0,382.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0189
84516,3,1,-1,8,214,2.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,4.0,1.0,0.0938
8453,3,1,2,8,489,,,,,,,,,,,,,
84546,3,1,2,8,214,,,,,,,,,,,,,
8455,3,2,2,8,489,,,,,,,,,,,,,
84555,1,1,1,8,30,,,,,,,,,,,,,
84557,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
8456,3,-1,1,8,214,9.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,,1.0,0.0,0.0
84562,2,1,2,8,623,,,,,,,,,,,,,
84565,2,1,1,8,124,,,,,,,,,,,,,
8458,3,1,1,8,489,,,,,,,,,,,,,
84591,2,1,1,8,101,,,,,,,,,,,,,
84598,3,1,1,8,214,,,,,,,,,,,,,
84608,3,1,1,8,489,,,,,,,,,,,2.0,0.0,0.0
84616,3,2,2,8,214,,,,,,,,,,,,,
84617,1,1,1,8,693,,,,,,,,,,,4.0,1.0,0.0313
84619,3,2,1,8,214,,,,,,,,,,,4.0,1.0,0.0893
84623,3,1,2,8,489,,,,,,,,,,,,,
84630,3,2,1,8,489,87.0,4.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,,,,
84641,3,1,2,8,214,,,,,,,,,,,,,
8466,1,2,2,8,545,3483.0,39.0,17.0,3.0,14.0,4762.0,0.07692307692307693,0.0008613264427217916,0.000629987400251995,0.21428571428571427,4.0,1.0,0.0444
84660,3,1,2,8,214,,,,,,,,,,,4.0,1.0,0.0581
84664,3,2,2,8,489,,,,,,,,,,,,,
84672,1,1,-1,8,693,,,,,,,,,,,,,
84676,3,2,2,8,489,,,,,,,,,,,,,
84678,3,2,1,8,489,,,,,,,,,,,,,
84688,3,1,1,8,489,620.0,10.0,3.0,0.0,1.0,1023.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
84692,1,1,2,8,3,,,,,,,,,,,,,
84694,1,1,2,8,403,,,,,,,,,,,,,
84709,1,1,1,8,30,,,,,,,,,,,,,
8471,3,1,2,8,214,,,,,,,,,,,,,
84713,3,2,1,8,489,,,,,,,,,,,,,
84722,3,1,2,8,214,,,,,,,,,,,,,
84738,3,2,1,8,489,,,,,,,,,,,,,
84753,2,1,1,8,812,,,,,,,,,,,2.0,0.0,0.0
84762,1,1,1,8,545,,,,,,,,,,,,,
84768,3,2,1,8,489,,,,,,,,,,,,,
84772,1,1,2,8,800,,,,,,,,,,,,,
84774,2,-1,-1,8,623,,,,,,,,,,,,,
84776,3,1,2,8,214,,,,,,,,,,,,,
8479,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
84797,3,1,2,8,489,,,,,,,,,,,,,
84808,3,2,2,8,214,,,,,,,,,,,,,
84809,3,1,1,8,214,,,,,,,,,,,,,
84812,3,2,1,8,489,,,,,,,,,,,,,
84816,3,2,1,8,489,,,,,,,,,,,,,
84827,3,-1,1,8,489,,,,,,,,,,,,,
84838,3,2,2,8,489,122.0,0.0,1.0,0.0,0.0,161.0,,0.0,0.0,,,,
84839,2,2,2,8,623,,,,,,,,,,,,,
84855,2,2,2,8,623,252.0,5.0,2.0,0.0,2.0,471.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
84858,1,1,1,8,403,,,,,,,,,,,,,
84875,1,2,1,8,30,4.0,0.0,0.0,0.0,0.0,7.0,,0.0,0.0,,4.0,1.0,0.0592
84879,2,1,2,8,623,,,,,,,,,,,,,
8488,3,1,2,8,489,,,,,,,,,,,,,
84881,1,2,1,8,14,,,,,,,,,,,,,
84894,3,1,1,8,306,,,,,,,,,,,3.0,1.0,0.0645
84899,1,1,2,8,885,,,,,,,,,,,,,
84907,1,-1,1,8,800,,,,,,,,,,,,,
8491,2,2,2,8,623,,,,,,,,,,,1.0,0.0,0.0
84928,-1,2,1,8,321,,,,,,,,,,,,,
84929,3,2,1,8,489,,,,,,,,,,,,,
84930,3,1,1,8,489,,,,,,,,,,,2.0,0.0,0.0
84934,2,1,2,8,623,,,,,,,,,,,,,
84938,3,1,1,8,214,19.0,0.0,0.0,0.0,0.0,22.0,,0.0,0.0,,4.0,1.0,0.0143
84942,3,2,1,8,489,,,,,,,,,,,,,
84948,3,2,2,8,214,328.0,1.0,1.0,0.0,0.0,400.0,0.0,0.0,0.0,,,,
84951,2,1,-1,8,623,,,,,,,,,,,,,
84954,1,1,2,8,427,166.0,4.0,7.0,0.0,0.0,295.0,0.0,0.0,0.0,,4.0,1.0,0.0492
84964,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
84979,3,1,2,8,214,,,,,,,,,,,,,
8498,1,-1,-1,8,545,,,,,,,,,,,,,
84996,3,1,1,8,214,37.0,0.0,0.0,0.0,0.0,83.0,,0.0,0.0,,4.0,1.0,0.0482
85010,3,-1,2,8,214,,,,,,,,,,,,,
85022,1,1,2,8,427,,,,,,,,,,,,,
85025,3,1,1,8,214,,,,,,,,,,,,,
8503,3,1,2,8,489,,,,,,,,,,,4.0,1.0,0.0115
85031,3,2,2,8,489,,,,,,,,,,,,,
85043,3,-1,2,8,489,,,,,,,,,,,,,
85049,2,1,1,8,655,908.0,13.0,9.0,0.0,2.0,1475.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
85052,3,1,1,8,489,,,,,,,,,,,,,
85073,3,2,2,8,489,289.0,0.0,0.0,0.0,2.0,457.0,,0.0,0.0,0.0,,,
85079,3,1,1,8,489,,,,,,,,,,,3.0,0.0,0.0
8508,3,1,1,8,489,,,,,,,,,,,,,
85084,1,1,2,8,800,,,,,,,,,,,,,
85090,2,-1,-1,8,623,,,,,,,,,,,,,
85098,3,1,2,8,214,152.0,3.0,1.0,0.0,2.0,311.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8510,3,2,2,8,214,,,,,,,,,,,,,
85107,1,1,1,8,658,,,,,,,,,,,,,
85108,3,1,2,8,214,5.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,4.0,1.0,0.05
85118,3,1,2,8,214,,,,,,,,,,,,,
8512,-1,-1,-1,8,739,,,,,,,,,,,,,
85121,1,-1,1,8,800,,,,,,,,,,,,,
85124,3,1,2,8,214,,,,,,,,,,,,,
85127,3,-1,1,8,489,,,,,,,,,,,,,
85128,3,1,2,8,489,,,,,,,,,,,,,
85134,-1,2,1,8,605,,,,,,,,,,,,,
85147,1,1,2,8,800,,,,,,,,,,,,,
8515,3,1,1,8,214,275.0,4.0,1.0,0.0,1.0,443.0,0.0,0.0,0.0,0.0,,,
85153,1,-1,2,8,427,,,,,,,,,,,,,
85154,-1,-1,1,8,211,4.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,3.0,0.0,0.0
85156,3,2,2,8,489,,,,,,,,,,,,,
85170,3,1,2,8,571,,,,,,,,,,,,,
85172,1,1,2,8,885,1520.0,21.0,5.0,1.0,14.0,2941.0,0.047619047619047616,0.0006578947368421052,0.00034002040122407346,0.07142857142857142,4.0,1.0,0.0276
85175,3,1,1,8,214,,,,,,,,,,,,,
85181,3,1,-1,8,489,,,,,,,,,,,,,
85202,-1,1,2,8,561,,,,,,,,,,,,,
85212,3,2,1,8,489,,,,,,,,,,,,,
85221,3,2,2,8,214,528.0,13.0,6.0,0.0,4.0,755.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
85230,3,1,2,8,489,,,,,,,,,,,,,
85249,-1,1,1,8,766,130.0,2.0,1.0,0.0,1.0,200.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
85269,3,-1,1,8,489,,,,,,,,,,,,,
85277,3,2,1,8,489,,,,,,,,,,,3.0,0.0,0.0
85283,3,1,1,8,214,,,,,,,,,,,,,
85287,1,1,1,8,30,,,,,,,,,,,4.0,1.0,0.0217
85293,1,2,2,8,403,321.0,5.0,1.0,0.0,1.0,444.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
85302,3,1,1,8,214,,,,,,,,,,,3.0,1.0,0.0323
85305,3,-1,-1,8,214,,,,,,,,,,,,,
85310,1,2,1,8,693,,,,,,,,,,,3.0,1.0,0.0645
85321,1,2,2,8,800,39.0,0.0,0.0,0.0,0.0,69.0,,0.0,0.0,,2.0,0.0,0.0
85324,1,2,1,8,30,,,,,,,,,,,,,
85329,3,2,2,8,489,,,,,,,,,,,,,
85337,3,1,1,8,214,,,,,,,,,,,,,
85346,1,1,1,8,693,13.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,,4.0,1.0,0.0674
85356,3,1,2,8,489,,,,,,,,,,,,,
85367,1,-1,-1,8,403,,,,,,,,,,,,,
85368,3,1,-1,8,489,,,,,,,,,,,2.0,0.0,0.0
85371,3,1,-1,8,214,,,,,,,,,,,3.0,1.0,0.1579
85372,3,1,2,8,214,,,,,,,,,,,,,
85380,3,-1,2,8,306,,,,,,,,,,,,,
85394,3,-1,2,8,489,,,,,,,,,,,,,
85401,3,-1,1,8,489,,,,,,,,,,,,,
85402,3,2,-1,8,306,,,,,,,,,,,,,
85404,3,1,-1,8,489,,,,,,,,,,,,,
85409,2,1,2,8,623,,,,,,,,,,,1.0,0.0,0.0
85417,3,1,1,8,489,,,,,,,,,,,,,
85418,2,1,2,8,124,,,,,,,,,,,,,
85419,3,2,-1,8,214,,,,,,,,,,,,,
85424,-1,1,2,8,321,,,,,,,,,,,,,
85438,3,-1,-1,8,214,,,,,,,,,,,,,
85440,3,-1,1,8,489,,,,,,,,,,,,,
85445,1,-1,-1,8,800,,,,,,,,,,,4.0,1.0,0.1197
85453,3,1,2,8,489,,,,,,,,,,,,,
85456,1,2,2,8,885,289.0,8.0,2.0,0.0,0.0,437.0,0.0,0.0,0.0,,1.0,0.0,0.0
85475,-1,-1,1,8,857,,,,,,,,,,,,,
85477,3,1,1,8,489,,,,,,,,,,,,,
85478,1,-1,1,8,800,34.0,0.0,1.0,0.0,0.0,41.0,,0.0,0.0,,2.0,0.0,0.0
85494,3,2,2,8,489,,,,,,,,,,,,,
85496,1,-1,-1,8,545,,,,,,,,,,,,,
85502,1,1,2,8,545,,,,,,,,,,,,,
85504,3,1,2,8,214,,,,,,,,,,,,,
8551,2,1,2,8,541,,,,,,,,,,,,,
85515,1,1,1,8,693,,,,,,,,,,,,,
85524,2,2,2,8,124,,,,,,,,,,,,,
85532,3,2,1,8,489,,,,,,,,,,,,,
85533,2,2,2,8,635,,,,,,,,,,,,,
85536,3,2,1,8,489,,,,,,,,,,,3.0,1.0,0.0526
85553,3,1,-1,8,214,,,,,,,,,,,,,
85557,1,1,2,8,800,13290.0,583.0,244.0,36.0,104.0,22069.0,0.06174957118353345,0.002708803611738149,0.0016312474511758575,0.34615384615384615,4.0,1.0,0.0282
85563,3,1,2,8,489,,,,,,,,,,,,,
85570,3,1,1,8,489,,,,,,,,,,,,,
85577,3,-1,1,8,489,,,,,,,,,,,,,
85578,1,1,-1,8,545,15.0,0.0,0.0,0.0,0.0,19.0,,0.0,0.0,,,,
85579,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
85591,3,1,2,8,214,,,,,,,,,,,,,
85611,2,2,2,8,623,,,,,,,,,,,,,
85612,2,1,2,8,124,,,,,,,,,,,,,
85616,3,2,1,8,214,119.0,2.0,1.0,0.0,1.0,224.0,0.0,0.0,0.0,0.0,,,
85617,2,1,1,8,812,,,,,,,,,,,,,
85629,-1,-1,1,8,622,,,,,,,,,,,,,
85630,3,1,2,8,489,,,,,,,,,,,,,
85633,3,2,2,8,214,,,,,,,,,,,,,
85634,1,1,2,8,885,,,,,,,,,,,3.0,1.0,0.0313
85651,3,1,2,8,571,,,,,,,,,,,,,
85657,1,2,2,8,403,,,,,,,,,,,,,
8566,3,-1,-1,8,306,15.0,0.0,0.0,0.0,0.0,19.0,,0.0,0.0,,,,
85664,-1,1,2,8,561,,,,,,,,,,,,,
85666,3,2,2,8,489,440.0,0.0,0.0,0.0,3.0,677.0,,0.0,0.0,0.0,,,
85677,-1,1,-1,8,801,,,,,,,,,,,3.0,0.0,0.0
85681,3,1,1,8,489,,,,,,,,,,,,,
85682,1,1,-1,8,658,,,,,,,,,,,,,
85689,3,1,1,8,214,2992.0,32.0,12.0,1.0,10.0,4524.0,0.03125,0.00033422459893048126,0.00022104332449160034,0.1,4.0,1.0,0.0453
85693,1,1,1,8,800,,,,,,,,,,,,,
85704,1,1,-1,8,800,,,,,,,,,,,,,
85708,2,2,2,8,812,,,,,,,,,,,,,
8571,-1,2,1,8,717,1509.0,23.0,12.0,1.0,9.0,2584.0,0.043478260869565216,0.0006626905235255136,0.0003869969040247678,0.1111111111111111,4.0,1.0,0.0712
85719,1,1,1,8,800,2601.0,101.0,58.0,6.0,21.0,4622.0,0.0594059405940594,0.002306805074971165,0.0012981393336218088,0.2857142857142857,4.0,0.0,0.0
85724,3,1,2,8,214,,,,,,,,,,,3.0,0.0,0.0
8574,3,2,1,8,489,,,,,,,,,,,2.0,0.0,0.0
85742,3,1,1,8,489,,,,,,,,,,,,,
85755,1,1,2,8,545,357.0,5.0,3.0,0.0,0.0,601.0,0.0,0.0,0.0,,3.0,0.0,0.0
85756,1,2,2,8,800,16.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,,,,
85760,2,1,2,8,101,,,,,,,,,,,,,
85762,3,2,-1,8,489,,,,,,,,,,,,,
85763,3,1,1,8,214,,,,,,,,,,,3.0,1.0,0.0833
85769,3,1,1,8,214,,,,,,,,,,,,,
85783,3,2,2,8,214,,,,,,,,,,,,,
85790,2,1,2,8,812,27.0,2.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,,2.0,0.0,0.0
85794,2,2,2,8,804,,,,,,,,,,,,,
85796,3,1,2,8,489,,,,,,,,,,,1.0,0.0,0.0
85801,3,1,2,8,214,,,,,,,,,,,2.0,0.0,0.0
85814,2,1,2,8,623,,,,,,,,,,,2.0,0.0,0.0
85826,3,1,1,8,214,,,,,,,,,,,,,
85832,1,1,1,8,800,383.0,8.0,4.0,0.0,3.0,553.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0667
85836,3,1,2,8,489,4.0,0.0,0.0,0.0,0.0,21.0,,0.0,0.0,,,,
85854,3,1,2,8,306,,,,,,,,,,,4.0,1.0,0.051
85855,3,2,2,8,306,,,,,,,,,,,,,
85859,3,1,1,8,214,,,,,,,,,,,,,
8586,2,2,2,8,812,,,,,,,,,,,1.0,0.0,0.0
85884,3,1,2,8,489,,,,,,,,,,,,,
85888,1,-1,2,8,545,,,,,,,,,,,,,
85892,3,2,2,8,489,,,,,,,,,,,,,
85893,3,1,2,8,489,,,,,,,,,,,1.0,1.0,1.0
85894,3,1,2,8,489,,,,,,,,,,,,,
85897,2,1,2,8,812,84.0,0.0,0.0,0.0,0.0,141.0,,0.0,0.0,,2.0,0.0,0.0
859,2,1,2,8,124,,,,,,,,,,,3.0,1.0,0.125
8590,3,-1,1,8,306,,,,,,,,,,,,,
85905,3,1,2,8,489,,,,,,,,,,,,,
85912,3,1,2,8,489,,,,,,,,,,,2.0,0.0,0.0
85914,3,1,2,8,489,,,,,,,,,,,,,
85925,3,-1,1,8,214,,,,,,,,,,,,,
85928,3,-1,1,8,214,,,,,,,,,,,,,
85934,2,1,2,8,812,,,,,,,,,,,,,
85935,1,2,1,8,30,,,,,,,,,,,,,
85939,1,-1,2,8,693,,,,,,,,,,,,,
85944,3,-1,1,8,214,0.0,0.0,0.0,0.0,0.0,22.0,,,0.0,,,,
85953,2,1,2,8,623,38.0,0.0,0.0,0.0,0.0,71.0,,0.0,0.0,,,,
85954,3,1,1,8,214,,,,,,,,,,,,,
85957,3,1,1,8,214,,,,,,,,,,,3.0,1.0,0.04
85973,3,1,2,8,489,,,,,,,,,,,,,
85983,3,1,2,8,214,,,,,,,,,,,,,
860,2,1,2,8,655,,,,,,,,,,,,,
86006,3,2,1,8,489,,,,,,,,,,,,,
86010,2,1,2,8,623,,,,,,,,,,,,,
86015,-1,2,1,8,556,,,,,,,,,,,4.0,1.0,0.0449
86018,-1,2,1,8,561,,,,,,,,,,,,,
86024,3,1,2,8,489,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,
86025,3,2,-1,8,489,,,,,,,,,,,,,
86026,3,1,2,8,214,,,,,,,,,,,,,
86034,3,1,1,8,489,,,,,,,,,,,,,
86042,3,1,2,8,489,,,,,,,,,,,,,
86049,3,1,1,8,214,,,,,,,,,,,2.0,0.0,0.0
8605,2,1,2,8,124,,,,,,,,,,,,,
86050,1,2,1,8,403,,,,,,,,,,,,,
86052,2,1,2,8,812,,,,,,,,,,,3.0,1.0,0.0294
86059,1,1,2,8,545,46.0,0.0,0.0,0.0,0.0,60.0,,0.0,0.0,,,,
86071,3,2,2,8,489,,,,,,,,,,,,,
86073,3,1,1,8,489,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,4.0,1.0,0.0577
86091,2,2,1,8,812,,,,,,,,,,,,,
86094,3,1,2,8,214,,,,,,,,,,,,,
86101,3,2,2,8,489,,,,,,,,,,,,,
86103,2,1,-1,8,812,,,,,,,,,,,,,
86106,2,1,2,8,812,,,,,,,,,,,,,
8611,3,-1,-1,8,489,,,,,,,,,,,,,
86115,3,-1,-1,8,489,,,,,,,,,,,,,
86120,2,1,2,8,623,,,,,,,,,,,,,
86130,1,1,1,8,403,233.0,9.0,1.0,0.0,1.0,423.0,0.0,0.0,0.0,0.0,,,
86132,2,1,2,8,812,50.0,0.0,0.0,0.0,0.0,96.0,,0.0,0.0,,2.0,0.0,0.0
86144,2,1,2,8,623,,,,,,,,,,,,,
86160,3,1,1,8,214,,,,,,,,,,,3.0,0.0,0.0
86163,2,2,2,8,623,86.0,0.0,0.0,0.0,1.0,144.0,,0.0,0.0,0.0,,,
