user_id,age,sex,user_lv_cd,user_reg_tm
288908,4.0,2.0,4,2012-12-11
288909,3.0,0.0,5,2012-12-11
288910,3.0,2.0,5,2012-12-11
288911,4.0,2.0,2,2015-09-01
288912,2.0,2.0,2,2015-09-01
288913,3.0,2.0,5,2012-12-11
288914,4.0,2.0,5,2012-12-11
288915,4.0,2.0,2,2015-09-01
288916,3.0,2.0,4,2015-09-01
288917,3.0,0.0,4,2012-12-11
288918,-1.0,2.0,4,2015-09-01
288919,3.0,0.0,4,2010-06-10
288920,3.0,2.0,4,2012-12-11
288921,4.0,2.0,4,2015-09-01
288922,-1.0,0.0,1,2015-09-01
288923,2.0,2.0,4,2012-12-11
288924,-1.0,0.0,5,2010-06-10
288925,2.0,1.0,5,2015-09-01
288926,3.0,0.0,5,2012-12-11
288927,3.0,2.0,4,2012-12-12
288928,6.0,2.0,4,2015-09-01
288929,4.0,2.0,4,2012-12-12
288930,3.0,0.0,4,2012-12-12
288931,3.0,2.0,4,2015-09-01
288932,4.0,2.0,4,2012-12-12
288933,3.0,2.0,3,2015-09-01
288934,-1.0,2.0,2,2015-09-01
288935,3.0,2.0,4,2015-09-01
288936,3.0,1.0,5,2015-09-01
288937,3.0,2.0,2,2015-09-01
288938,-1.0,2.0,3,2015-09-01
288939,3.0,2.0,5,2012-12-12
288940,4.0,2.0,3,2015-09-01
288941,-1.0,2.0,3,2015-09-01
288942,4.0,2.0,4,2012-12-12
288943,3.0,2.0,5,2012-12-12
288944,2.0,2.0,3,2015-09-01
288945,3.0,2.0,4,2015-09-01
288946,-1.0,2.0,5,2012-12-12
288947,4.0,2.0,3,2015-09-01
288948,4.0,0.0,5,2012-12-12
288949,3.0,1.0,5,2010-06-10
288950,3.0,1.0,3,2012-12-12
288951,-1.0,2.0,3,2015-09-01
288952,4.0,0.0,5,2012-12-12
288953,3.0,0.0,3,2012-12-12
288954,-1.0,2.0,3,2015-09-01
288955,3.0,2.0,2,2015-09-01
288956,3.0,2.0,5,2012-12-12
288957,3.0,2.0,4,2012-12-12
288958,2.0,2.0,2,2015-09-01
288959,3.0,2.0,2,2015-09-01
288960,4.0,0.0,5,2010-06-10
288961,3.0,0.0,4,2010-06-10
288962,3.0,0.0,5,2012-12-12
288963,4.0,2.0,3,2015-09-02
288964,2.0,2.0,2,2015-09-02
288965,-1.0,2.0,3,2015-09-02
288966,4.0,2.0,4,2012-12-12
288967,3.0,2.0,4,2015-09-02
288968,3.0,2.0,4,2015-09-02
288969,3.0,0.0,3,2012-12-12
288970,3.0,0.0,4,2015-09-02
288971,3.0,2.0,5,2012-12-12
288972,-1.0,2.0,3,2015-09-02
288973,2.0,0.0,3,2015-09-02
288974,3.0,0.0,5,2010-06-10
288975,5.0,0.0,3,2010-06-10
288976,4.0,0.0,4,2012-12-12
288977,3.0,2.0,5,2012-12-12
288978,-1.0,0.0,5,2012-12-12
288979,-1.0,0.0,5,2010-06-10
288980,-1.0,1.0,5,2010-06-10
288981,4.0,2.0,3,2015-09-02
288982,-1.0,2.0,4,2012-12-12
288983,4.0,2.0,3,2015-09-02
288984,3.0,1.0,3,2015-09-02
288985,3.0,0.0,5,2012-12-12
288986,3.0,2.0,4,2015-09-02
288987,4.0,0.0,4,2010-06-10
288988,-1.0,0.0,5,2012-12-12
288989,4.0,0.0,2,2015-09-02
288990,3.0,2.0,5,2012-12-12
288991,3.0,0.0,3,2015-09-02
288992,3.0,0.0,2,2015-09-02
288993,3.0,0.0,5,2010-06-10
288994,3.0,2.0,2,2015-09-02
288995,-1.0,2.0,2,2015-09-02
288996,2.0,0.0,4,2015-09-02
288997,3.0,2.0,4,2012-12-12
288998,3.0,2.0,3,2015-09-02
288999,4.0,2.0,3,2012-12-12
289000,3.0,0.0,3,2015-09-02
289001,2.0,0.0,4,2015-09-02
289002,4.0,2.0,5,2012-12-12
289003,2.0,2.0,2,2015-09-02
289004,4.0,0.0,5,2010-06-10
289005,3.0,2.0,2,2015-09-02
289006,4.0,0.0,3,2015-09-02
289007,4.0,0.0,2,2015-09-02
289008,-1.0,2.0,4,2015-09-02
289009,3.0,0.0,5,2010-06-10
289010,3.0,2.0,4,2012-12-12
289011,4.0,2.0,2,2015-09-02
289012,3.0,2.0,5,2012-12-12
289013,3.0,2.0,4,2015-09-02
289014,-1.0,2.0,2,2015-09-02
289015,2.0,2.0,3,2015-09-02
289016,4.0,2.0,4,2015-09-02
289017,3.0,2.0,3,2012-12-12
289018,3.0,0.0,5,2010-06-10
289019,4.0,2.0,5,2012-12-12
289020,3.0,2.0,3,2015-09-02
289021,3.0,2.0,3,2012-12-12
289022,3.0,0.0,2,2015-09-02
289023,4.0,2.0,3,2015-09-02
289024,4.0,0.0,5,2010-06-10
289025,3.0,2.0,4,2012-12-12
289026,3.0,1.0,5,2010-06-10
289027,2.0,2.0,3,2012-12-12
289028,4.0,2.0,3,2015-09-02
289029,3.0,0.0,5,2012-12-12
289030,-1.0,2.0,5,2012-12-12
289031,3.0,0.0,5,2010-06-10
289032,4.0,0.0,5,2015-09-03
289033,3.0,0.0,5,2006-11-12
289034,4.0,2.0,4,2015-09-03
289035,4.0,0.0,5,2008-09-23
289036,3.0,2.0,4,2012-12-12
289037,3.0,2.0,3,2012-12-12
289038,4.0,0.0,3,2015-09-03
289039,4.0,2.0,4,2015-09-03
289040,3.0,0.0,5,2010-06-10
289041,3.0,2.0,2,2015-09-03
289042,-1.0,2.0,4,2015-09-03
289043,3.0,2.0,4,2015-09-03
289044,-1.0,1.0,5,2010-06-11
289045,4.0,2.0,2,2015-09-03
289046,4.0,0.0,3,2015-09-03
289047,4.0,2.0,3,2015-09-03
289048,4.0,2.0,3,2015-09-03
289049,4.0,2.0,5,2012-12-12
289050,3.0,2.0,5,2012-12-12
289051,-1.0,2.0,4,2015-09-03
289052,6.0,2.0,4,2015-09-03
289053,4.0,2.0,3,2015-09-03
289054,2.0,2.0,4,2015-09-03
289055,4.0,0.0,4,2012-12-12
289056,-1.0,2.0,1,2015-09-03
289057,3.0,0.0,5,2012-12-12
289058,3.0,2.0,3,2012-12-12
289059,3.0,2.0,4,2015-09-03
289060,4.0,2.0,4,2012-12-12
289061,4.0,0.0,5,2006-11-12
289062,-1.0,2.0,3,2015-09-03
289063,3.0,2.0,2,2015-09-03
289064,6.0,0.0,4,2015-09-03
289065,3.0,0.0,3,2015-09-03
289066,4.0,2.0,2,2015-09-03
289067,4.0,0.0,5,2006-11-12
289068,-1.0,1.0,3,2015-09-03
289069,2.0,2.0,3,2015-09-03
289070,3.0,2.0,3,2012-12-12
289071,3.0,2.0,4,2015-09-03
289072,3.0,2.0,3,2015-09-03
289073,2.0,1.0,3,2015-09-03
289074,3.0,2.0,4,2012-12-12
289075,2.0,2.0,2,2015-09-03
289076,4.0,2.0,3,2015-09-03
289077,3.0,2.0,3,2015-09-03
289078,4.0,2.0,5,2012-12-12
289079,2.0,0.0,4,2012-12-12
289080,2.0,0.0,3,2015-09-03
289081,6.0,0.0,2,2015-09-03
289082,-1.0,0.0,4,2010-06-11
289083,4.0,0.0,2,2015-09-03
289084,3.0,2.0,4,2015-09-03
289085,4.0,1.0,5,2010-06-11
289086,3.0,0.0,3,2015-09-03
289087,4.0,2.0,3,2015-09-03
289088,3.0,2.0,4,2012-12-12
289089,4.0,2.0,3,2015-09-03
289090,3.0,2.0,4,2015-09-03
289091,-1.0,2.0,1,2015-09-03
289092,4.0,2.0,5,2012-12-12
289093,4.0,0.0,4,2015-09-04
289094,3.0,0.0,4,2010-06-11
289095,3.0,2.0,5,2012-12-12
289096,-1.0,2.0,1,2015-09-04
289097,4.0,2.0,4,2015-09-04
289098,3.0,2.0,4,2012-12-12
289099,4.0,0.0,5,2006-11-12
289100,3.0,0.0,5,2012-12-12
289101,4.0,0.0,5,2010-06-11
289102,4.0,0.0,4,2012-12-12
289103,3.0,2.0,5,2012-12-12
289104,5.0,2.0,2,2015-09-04
289105,-1.0,2.0,2,2015-09-04
289106,3.0,2.0,5,2012-12-12
289107,3.0,2.0,5,2012-12-12
289108,3.0,2.0,5,2015-09-04
289109,2.0,0.0,5,2010-06-11
289110,4.0,0.0,4,2010-06-11
289111,3.0,0.0,3,2012-12-12
289112,4.0,2.0,3,2012-12-12
289113,3.0,0.0,4,2010-06-11
289114,4.0,2.0,2,2015-09-04
289115,6.0,2.0,4,2015-09-04
289116,4.0,2.0,4,2015-09-04
289117,3.0,2.0,4,2012-12-12
289118,4.0,2.0,3,2015-09-04
289119,4.0,0.0,3,2015-09-04
289120,3.0,0.0,4,2015-09-04
289121,3.0,2.0,4,2015-09-04
289122,-1.0,0.0,3,2015-09-04
289123,4.0,2.0,4,2015-09-04
289124,3.0,0.0,3,2015-09-04
289125,4.0,1.0,5,2010-06-11
289126,4.0,2.0,3,2015-09-04
289127,4.0,2.0,4,2015-09-04
289128,2.0,2.0,3,2015-09-04
289129,3.0,2.0,4,2012-12-12
289130,3.0,2.0,3,2015-09-04
289131,-1.0,2.0,3,2015-09-04
289132,4.0,0.0,3,2015-09-04
289133,2.0,2.0,3,2015-09-04
289134,3.0,2.0,4,2015-09-04
289135,3.0,1.0,4,2015-09-04
289136,3.0,2.0,4,2015-09-04
289137,2.0,2.0,4,2012-12-13
289138,-1.0,2.0,3,2015-09-04
289139,4.0,2.0,3,2015-09-04
289140,4.0,1.0,3,2015-09-04
289141,4.0,0.0,4,2012-12-13
289142,3.0,2.0,3,2012-12-13
289143,4.0,2.0,2,2015-09-04
289144,-1.0,2.0,1,2015-09-04
289145,4.0,2.0,2,2015-09-04
289146,4.0,0.0,3,2010-06-11
289147,3.0,0.0,3,2015-09-04
289148,3.0,2.0,4,2012-12-13
289149,-1.0,2.0,3,2015-09-04
289150,4.0,2.0,5,2015-09-04
289151,4.0,2.0,3,2015-09-04
289152,3.0,2.0,4,2012-12-13
289153,4.0,2.0,4,2015-09-04
289154,2.0,0.0,5,2012-12-13
289155,3.0,0.0,3,2015-09-04
289156,4.0,0.0,4,2015-09-04
289157,-1.0,2.0,2,2015-09-04
289158,2.0,0.0,4,2015-09-04
289159,3.0,0.0,4,2015-09-04
289160,3.0,2.0,4,2012-12-13
289161,3.0,2.0,3,2015-09-04
289162,3.0,2.0,3,2015-09-04
289163,3.0,0.0,5,2012-12-13
289164,4.0,0.0,4,2010-06-11
289165,-1.0,2.0,1,2015-09-05
289166,3.0,2.0,5,2012-12-13
289167,4.0,2.0,4,2015-09-05
289168,3.0,0.0,5,2012-12-13
289169,3.0,2.0,5,2012-12-13
289170,4.0,2.0,4,2012-12-13
289171,3.0,2.0,5,2012-12-13
289172,4.0,2.0,3,2015-09-05
289173,2.0,2.0,5,2012-12-13
289174,4.0,0.0,5,2015-09-05
289175,3.0,2.0,3,2012-12-13
289176,4.0,0.0,3,2015-09-05
289177,4.0,2.0,4,2012-12-13
289178,3.0,2.0,5,2015-09-05
289179,3.0,2.0,4,2012-12-13
289180,4.0,2.0,3,2015-09-05
289181,4.0,1.0,4,2015-09-05
289182,-1.0,2.0,4,2015-09-05
289183,3.0,0.0,5,2010-06-11
289184,5.0,2.0,4,2012-12-13
289185,3.0,0.0,4,2015-09-05
289186,4.0,2.0,4,2012-12-13
289187,-1.0,2.0,1,2015-09-05
289188,3.0,2.0,4,2012-12-13
289189,3.0,2.0,5,2012-12-13
289190,4.0,0.0,4,2010-06-11
289191,6.0,0.0,2,2012-12-13
289192,3.0,2.0,3,2012-12-13
289193,3.0,2.0,3,2015-09-05
289194,3.0,0.0,3,2015-09-05
289195,-1.0,1.0,2,2015-09-05
289196,4.0,0.0,5,2012-12-13
289197,-1.0,2.0,3,2015-09-05
289198,3.0,0.0,5,2010-06-11
289199,3.0,0.0,4,2012-12-13
289200,4.0,2.0,2,2015-09-05
289201,-1.0,2.0,3,2015-09-05
289202,4.0,2.0,2,2015-09-05
289203,4.0,2.0,5,2010-06-11
289204,-1.0,0.0,2,2012-12-13
289205,-1.0,2.0,4,2015-09-05
289206,-1.0,2.0,1,2015-09-05
289207,4.0,2.0,2,2015-09-05
289208,4.0,0.0,4,2012-12-13
289209,3.0,2.0,3,2015-09-05
289210,3.0,0.0,5,2010-06-11
289211,4.0,2.0,2,2015-09-05
289212,3.0,0.0,4,2015-09-05
289213,4.0,0.0,4,2015-09-05
289214,-1.0,2.0,1,2015-09-05
289215,-1.0,2.0,3,2015-09-05
289216,3.0,2.0,4,2015-09-05
289217,3.0,2.0,3,2015-09-05
289218,3.0,1.0,3,2015-09-05
289219,3.0,2.0,2,2015-09-05
289220,4.0,0.0,5,2015-09-05
289221,4.0,2.0,2,2015-09-05
289222,3.0,2.0,4,2015-09-05
289223,2.0,2.0,3,2015-09-05
289224,3.0,2.0,5,2012-12-13
289225,4.0,2.0,2,2015-09-05
289226,3.0,2.0,4,2015-09-05
289227,3.0,0.0,4,2015-09-05
289228,4.0,2.0,5,2012-12-13
289229,-1.0,2.0,4,2015-09-05
289230,2.0,2.0,3,2015-09-05
289231,5.0,2.0,3,2015-09-05
289232,3.0,2.0,4,2012-12-13
289233,3.0,2.0,5,2012-12-13
289234,3.0,0.0,2,2015-09-05
289235,3.0,2.0,5,2012-12-13
289236,-1.0,2.0,3,2015-09-05
289237,-1.0,2.0,1,2015-09-05
289238,4.0,0.0,4,2012-12-13
289239,5.0,0.0,5,2015-09-05
289240,-1.0,0.0,2,2010-06-12
289241,-1.0,0.0,5,2010-06-12
289242,3.0,2.0,4,2012-12-13
289243,3.0,0.0,5,2015-09-05
289244,3.0,0.0,4,2012-12-13
289245,3.0,2.0,4,2012-12-13
289246,4.0,0.0,4,2015-09-05
289247,3.0,2.0,4,2015-09-06
289248,3.0,2.0,3,2015-09-06
289249,3.0,2.0,4,2015-09-06
289250,3.0,2.0,2,2015-09-06
289251,3.0,0.0,5,2012-12-13
289252,3.0,2.0,4,2012-12-13
289253,4.0,1.0,4,2012-12-13
289254,2.0,0.0,4,2015-09-06
289255,4.0,2.0,3,2015-09-06
289256,5.0,0.0,4,2015-09-06
289257,-1.0,2.0,1,2015-09-06
289258,2.0,0.0,5,2012-12-13
289259,3.0,2.0,4,2012-12-13
289260,4.0,2.0,2,2015-09-06
289261,-1.0,2.0,1,2015-09-06
289262,3.0,0.0,5,2010-06-12
289263,4.0,2.0,3,2015-09-06
289264,3.0,2.0,2,2015-09-06
289265,4.0,2.0,2,2015-09-06
289266,3.0,0.0,4,2008-09-23
289267,4.0,0.0,4,2012-12-13
289268,-1.0,2.0,1,2015-09-06
289269,3.0,2.0,4,2012-12-13
289270,4.0,2.0,3,2015-09-06
289271,6.0,2.0,5,2015-09-06
289272,4.0,0.0,4,2010-06-12
289273,4.0,2.0,3,2015-09-06
289274,-1.0,2.0,1,2015-09-06
289275,4.0,2.0,2,2015-09-06
289276,3.0,0.0,5,2008-09-23
289277,3.0,2.0,4,2012-12-14
289278,3.0,2.0,2,2015-09-06
289279,4.0,0.0,2,2015-09-06
289280,4.0,0.0,3,2015-09-06
289281,4.0,2.0,4,2012-12-14
289282,3.0,2.0,4,2015-09-06
289283,4.0,2.0,3,2015-09-06
289284,-1.0,2.0,2,2015-09-06
289285,4.0,2.0,3,2015-09-06
289286,-1.0,2.0,2,2015-09-06
289287,4.0,0.0,3,2010-06-12
289288,3.0,2.0,4,2012-12-14
289289,5.0,2.0,2,2015-09-06
289290,-1.0,2.0,3,2015-09-06
289291,3.0,0.0,5,2012-12-14
289292,-1.0,2.0,2,2015-09-06
289293,3.0,0.0,3,2015-09-06
289294,3.0,1.0,3,2012-12-14
289295,4.0,2.0,2,2015-09-06
289296,3.0,0.0,5,2010-06-12
289297,4.0,2.0,5,2012-12-14
289298,3.0,2.0,5,2012-12-14
289299,4.0,0.0,4,2012-12-14
289300,4.0,0.0,4,2012-12-14
289301,3.0,2.0,2,2015-09-06
289302,2.0,2.0,2,2015-09-06
289303,3.0,2.0,5,2012-12-14
289304,-1.0,2.0,3,2015-09-06
289305,4.0,2.0,4,2012-12-14
289306,-1.0,2.0,2,2015-09-06
289307,2.0,0.0,3,2015-09-06
289308,2.0,2.0,5,2012-12-14
289309,3.0,2.0,4,2012-12-14
289310,3.0,2.0,2,2015-09-06
289311,4.0,2.0,4,2015-09-06
289312,4.0,2.0,3,2015-09-06
289313,3.0,0.0,4,2012-12-14
289314,3.0,1.0,3,2015-09-06
289315,3.0,0.0,4,2015-09-06
289316,-1.0,0.0,5,2010-06-12
289317,-1.0,2.0,3,2015-09-06
289318,-1.0,2.0,2,2015-09-06
289319,-1.0,2.0,2,2015-09-06
289320,3.0,2.0,4,2015-09-06
289321,3.0,0.0,5,2012-12-14
289322,3.0,0.0,4,2010-06-12
289323,3.0,2.0,3,2012-12-14
289324,3.0,2.0,4,2012-12-14
289325,4.0,2.0,3,2015-09-06
289326,2.0,2.0,2,2015-09-06
289327,4.0,2.0,5,2015-09-06
289328,3.0,2.0,4,2015-09-06
289329,5.0,2.0,2,2012-12-14
289330,3.0,2.0,5,2015-09-06
289331,3.0,0.0,5,2012-12-14
289332,4.0,2.0,3,2015-09-06
289333,3.0,2.0,3,2015-09-06
289334,2.0,0.0,3,2015-09-06
289335,2.0,0.0,4,2015-09-06
289336,4.0,0.0,5,2010-06-12
289337,4.0,2.0,3,2015-09-06
289338,4.0,2.0,4,2012-12-14
289339,3.0,2.0,5,2015-09-06
289340,3.0,1.0,4,2012-12-14
289341,3.0,2.0,4,2012-12-14
289342,3.0,0.0,5,2012-12-14
289343,-1.0,0.0,2,2015-09-06
289344,4.0,2.0,3,2015-09-06
289345,-1.0,2.0,2,2015-09-06
289346,3.0,2.0,3,2015-09-06
289347,2.0,1.0,3,2015-09-06
289348,3.0,0.0,5,2010-06-12
289349,3.0,0.0,3,2012-12-14
289350,5.0,2.0,5,2015-09-06
289351,2.0,2.0,2,2015-09-06
289352,3.0,0.0,4,2015-09-06
289353,-1.0,2.0,4,2015-09-06
289354,5.0,0.0,5,2015-09-06
289355,-1.0,2.0,3,2015-09-06
289356,-1.0,2.0,2,2015-09-06
289357,3.0,0.0,3,2015-09-06
289358,4.0,2.0,3,2015-09-06
289359,2.0,1.0,2,2015-09-06
289360,4.0,2.0,3,2015-09-06
289361,-1.0,2.0,1,2015-09-06
289362,-1.0,1.0,3,2015-09-06
289363,3.0,2.0,3,2015-09-06
289364,3.0,2.0,3,2012-12-14
289365,2.0,2.0,3,2015-09-06
289366,3.0,2.0,5,2012-12-14
289367,3.0,2.0,2,2015-09-06
289368,4.0,2.0,3,2015-09-06
289369,-1.0,2.0,5,2012-12-14
289370,2.0,2.0,4,2015-09-06
289371,4.0,0.0,5,2006-11-13
289372,4.0,2.0,5,2012-12-14
289373,3.0,2.0,3,2015-09-06
289374,3.0,2.0,3,2015-09-06
289375,4.0,0.0,5,2010-06-12
289376,3.0,2.0,4,2015-09-07
289377,-1.0,2.0,1,2015-09-07
289378,-1.0,2.0,1,2015-09-07
289379,-1.0,2.0,3,2015-09-07
289380,-1.0,2.0,3,2015-09-07
289381,4.0,2.0,5,2012-12-14
289382,-1.0,2.0,2,2015-09-07
289383,4.0,2.0,3,2015-09-07
289384,-1.0,2.0,3,2015-09-07
289385,-1.0,2.0,2,2015-09-07
289386,3.0,0.0,5,2010-06-12
289387,3.0,2.0,5,2012-12-14
289388,-1.0,2.0,1,2015-09-07
289389,3.0,0.0,4,2015-09-07
289390,3.0,0.0,5,2010-06-12
289391,3.0,0.0,4,2012-12-14
289392,3.0,2.0,5,2012-12-14
289393,4.0,2.0,4,2015-09-07
289394,-1.0,2.0,3,2015-09-07
289395,-1.0,2.0,2,2015-09-07
289396,3.0,2.0,3,2015-09-07
289397,4.0,0.0,4,2012-12-14
289398,4.0,2.0,4,2012-12-14
289399,3.0,2.0,5,2012-12-14
289400,4.0,0.0,4,2012-12-14
289401,4.0,0.0,3,2015-09-07
289402,4.0,2.0,3,2015-09-07
289403,2.0,2.0,3,2012-12-14
289404,-1.0,2.0,2,2015-09-07
289405,3.0,2.0,2,2015-09-07
289406,2.0,2.0,3,2015-09-07
289407,3.0,2.0,3,2015-09-07
289408,3.0,2.0,3,2015-09-07
289409,-1.0,0.0,5,2010-06-12
289410,5.0,2.0,3,2015-09-07
289411,3.0,0.0,5,2015-09-07
289412,3.0,2.0,3,2015-09-07
289413,-1.0,2.0,1,2015-09-07
289414,3.0,2.0,4,2012-12-14
289415,3.0,0.0,5,2010-06-12
289416,4.0,1.0,3,2015-09-07
289417,3.0,2.0,5,2012-12-14
289418,3.0,0.0,3,2015-09-07
289419,-1.0,2.0,2,2015-09-07
289420,3.0,0.0,5,2012-12-14
289421,5.0,2.0,2,2015-09-07
289422,5.0,0.0,3,2015-09-07
289423,5.0,2.0,3,2015-09-07
289424,4.0,0.0,5,2015-09-07
289425,2.0,1.0,2,2015-09-07
289426,5.0,2.0,2,2015-09-07
289427,4.0,1.0,5,2012-12-14
289428,3.0,1.0,5,2012-12-14
289429,3.0,2.0,3,2015-09-07
289430,4.0,2.0,4,2012-12-14
289431,3.0,2.0,3,2015-09-07
289432,4.0,2.0,5,2012-12-14
289433,4.0,0.0,5,2008-09-23
289434,5.0,2.0,3,2015-09-07
289435,4.0,0.0,3,2012-12-14
289436,-1.0,2.0,1,2015-09-07
289437,3.0,2.0,5,2015-09-07
289438,5.0,2.0,4,2015-09-07
289439,3.0,0.0,5,2008-09-23
289440,3.0,2.0,5,2012-12-14
289441,3.0,0.0,3,2015-09-07
289442,-1.0,2.0,2,2015-09-07
289443,3.0,2.0,4,2012-12-14
289444,3.0,2.0,5,2012-12-14
289445,4.0,0.0,5,2010-06-12
289446,4.0,1.0,5,2012-12-14
289447,3.0,0.0,5,2010-06-12
289448,4.0,1.0,4,2015-09-07
289449,4.0,1.0,5,2012-12-14
289450,3.0,2.0,3,2015-09-07
289451,3.0,2.0,3,2015-09-07
289452,4.0,2.0,2,2012-12-14
289453,3.0,1.0,4,2015-09-07
289454,3.0,0.0,5,2015-09-07
289455,3.0,0.0,5,2012-12-14
289456,4.0,2.0,3,2015-09-07
289457,2.0,0.0,3,2015-09-07
289458,3.0,2.0,4,2015-09-07
289459,4.0,2.0,3,2015-09-07
289460,3.0,2.0,4,2012-12-14
289461,4.0,0.0,4,2012-12-14
289462,3.0,0.0,3,2015-09-07
289463,3.0,0.0,4,2012-12-14
289464,3.0,2.0,3,2012-12-14
289465,3.0,0.0,3,2015-09-07
289466,3.0,2.0,4,2015-09-07
289467,4.0,2.0,3,2015-09-07
289468,-1.0,2.0,5,2012-12-14
289469,3.0,2.0,3,2012-12-14
289470,3.0,0.0,3,2015-09-07
289471,3.0,2.0,3,2015-09-07
289472,3.0,0.0,4,2015-09-07
289473,3.0,2.0,4,2012-12-14
289474,3.0,2.0,2,2015-09-07
289475,3.0,1.0,4,2015-09-07
289476,4.0,2.0,5,2012-12-14
289477,6.0,0.0,4,2012-12-14
289478,4.0,0.0,4,2015-09-07
289479,2.0,0.0,3,2012-12-14
289480,4.0,2.0,2,2015-09-07
289481,3.0,2.0,5,2015-09-07
289482,4.0,2.0,4,2015-09-07
289483,3.0,2.0,3,2012-12-14
289484,4.0,2.0,4,2015-09-07
289485,-1.0,1.0,5,2015-09-07
289486,3.0,2.0,3,2015-09-07
289487,4.0,2.0,4,2015-09-07
289488,3.0,2.0,3,2012-12-15
289489,3.0,0.0,3,2015-09-07
289490,4.0,2.0,3,2015-09-07
289491,-1.0,2.0,1,2015-09-07
289492,-1.0,2.0,1,2015-09-07
289493,-1.0,2.0,2,2015-09-07
289494,2.0,1.0,2,2015-09-07
289495,-1.0,1.0,2,2015-09-07
289496,-1.0,2.0,1,2015-09-07
289497,2.0,2.0,2,2015-09-07
289498,3.0,1.0,3,2015-09-07
289499,4.0,0.0,5,2010-06-12
289500,3.0,2.0,3,2015-09-07
289501,2.0,1.0,4,2015-09-07
289502,2.0,0.0,3,2015-09-07
289503,-1.0,2.0,2,2015-09-07
289504,4.0,2.0,4,2015-09-07
289505,4.0,0.0,3,2015-09-07
289506,3.0,2.0,3,2015-09-07
289507,4.0,0.0,5,2008-09-24
289508,-1.0,2.0,2,2015-09-07
289509,4.0,2.0,2,2015-09-07
289510,2.0,2.0,3,2015-09-07
289511,3.0,0.0,4,2010-06-12
289512,4.0,2.0,3,2015-09-07
289513,-1.0,2.0,3,2015-09-07
289514,4.0,0.0,3,2010-06-12
289515,3.0,2.0,4,2015-09-07
289516,6.0,2.0,2,2015-09-07
289517,4.0,2.0,2,2015-09-07
289518,3.0,2.0,2,2015-09-07
289519,4.0,2.0,4,2015-09-07
289520,3.0,1.0,3,2015-09-07
289521,4.0,2.0,5,2015-09-07
289522,-1.0,2.0,2,2015-09-07
289523,4.0,0.0,5,2008-09-24
289524,-1.0,2.0,3,2015-09-07
289525,3.0,2.0,5,2015-09-07
289526,5.0,0.0,4,2015-09-07
289527,-1.0,2.0,2,2015-09-07
289528,3.0,2.0,4,2015-09-07
289529,4.0,0.0,3,2012-12-15
289530,3.0,2.0,2,2015-09-07
289531,-1.0,2.0,2,2015-09-07
289532,4.0,2.0,4,2015-09-07
289533,3.0,2.0,3,2015-09-07
289534,4.0,2.0,3,2015-09-07
289535,-1.0,2.0,3,2012-12-15
289536,4.0,0.0,5,2010-06-12
289537,3.0,2.0,5,2012-12-15
289538,3.0,2.0,2,2015-09-08
289539,-1.0,2.0,2,2015-09-08
289540,3.0,2.0,4,2012-12-15
289541,4.0,2.0,3,2015-09-08
289542,4.0,2.0,5,2012-12-15
289543,3.0,2.0,2,2015-09-08
289544,-1.0,2.0,4,2012-12-15
289545,4.0,2.0,2,2015-09-08
289546,-1.0,2.0,3,2015-09-08
289547,3.0,1.0,5,2012-12-15
289548,2.0,0.0,5,2015-09-08
289549,2.0,0.0,4,2010-06-12
289550,3.0,2.0,4,2015-09-08
289551,4.0,2.0,3,2012-12-15
289552,4.0,2.0,5,2012-12-15
289553,-1.0,2.0,2,2015-09-08
289554,4.0,2.0,5,2012-12-15
289555,4.0,2.0,3,2015-09-08
289556,5.0,0.0,5,2012-12-15
289557,3.0,0.0,5,2010-06-12
289558,-1.0,2.0,4,2015-09-08
289559,3.0,0.0,4,2012-12-15
289560,4.0,2.0,2,2015-09-08
289561,4.0,2.0,4,2015-09-08
289562,4.0,0.0,4,2012-12-15
289563,3.0,2.0,3,2015-09-08
289564,-1.0,2.0,2,2015-09-08
289565,4.0,0.0,4,2015-09-08
289566,3.0,2.0,3,2015-09-08
289567,2.0,2.0,3,2015-09-08
289568,4.0,0.0,4,2015-09-08
289569,4.0,1.0,5,2010-06-12
289570,3.0,2.0,4,2012-12-15
289571,3.0,0.0,5,2012-12-15
289572,2.0,0.0,5,2012-12-15
289573,4.0,2.0,3,2015-09-08
289574,4.0,2.0,4,2015-09-08
289575,3.0,1.0,4,2012-12-15
289576,3.0,2.0,3,2015-09-08
289577,-1.0,2.0,1,2015-09-08
289578,4.0,2.0,2,2015-09-08
289579,4.0,0.0,3,2015-09-08
289580,6.0,2.0,3,2015-09-08
289581,3.0,2.0,4,2012-12-15
289582,-1.0,2.0,4,2015-09-08
289583,4.0,2.0,3,2015-09-08
289584,6.0,0.0,4,2015-09-08
289585,3.0,0.0,5,2008-09-24
289586,4.0,2.0,3,2015-09-08
289587,5.0,2.0,3,2015-09-08
289588,3.0,2.0,5,2012-12-15
289589,-1.0,2.0,3,2015-09-08
289590,6.0,2.0,4,2015-09-08
289591,2.0,2.0,4,2015-09-08
289592,4.0,2.0,4,2015-09-08
289593,4.0,2.0,3,2015-09-08
289594,2.0,1.0,4,2015-09-08
289595,4.0,0.0,3,2015-09-08
289596,-1.0,2.0,5,2015-09-08
289597,3.0,0.0,5,2008-09-24
289598,-1.0,2.0,3,2015-09-08
289599,4.0,2.0,5,2012-12-15
