购物距离注册时长	购物时是否咨询客服	是否团购	是否是新用户	是否直降	是否换购	是够满减	是否买赠	是够加价购	留存标签	咨询数量	同时购买同样物品数量
102	0	1	0	0	0	0	0	0	1	0	0
102	0	0	0	0	0	0	0	0	1	0	0
37	1	0	0	0	0	0	0	1	1	0	2
12	0	0	0	0	0	0	0	0	1	0	2
29	0	0	1	0	0	0	0	0	1	0	2
89	0	1	0	1	0	1	0	0	1	2	1
36	0	1	1	0	0	0	0	0	1	0	0
72	0	0	0	0	0	0	0	0	1	0	0
46	0	0	1	0	0	0	0	0	1	0	0
17	1	1	0	0	0	0	0	0	1	0	1
21	1	1	1	0	0	1	0	0	1	1	1
17	1	1	0	0	0	1	0	0	1	1	1
39	0	0	0	0	0	0	0	0	1	0	0
19	1	0	0	0	0	0	0	0	1	1	2
15	1	0	0	0	0	1	0	0	1	0	1
52	1	0	0	0	0	0	0	0	1	2	0
45	0	0	0	0	0	0	0	1	1	2	1
57	1	0	1	0	0	1	0	0	1	0	2
96	0	1	0	0	0	1	0	0	1	0	0
89	0	0	0	1	0	1	0	0	1	0	2
102	0	0	0	1	0	1	0	0	1	0	2
102	0	0	0	1	0	1	0	0	1	0	2
84	1	0	0	0	0	1	0	0	1	4	0
47	1	0	0	0	0	0	0	0	1	5	1
104	1	0	0	0	0	1	0	0	1	5	1
63	1	1	1	0	0	0	0	0	1	0	2
36	0	0	1	0	0	0	0	0	1	4	0
70	0	0	0	0	0	0	0	0	1	1	2
31	0	0	1	0	0	0	0	0	1	2	2
105	0	0	1	0	0	1	0	0	1	0	0
84	0	0	0	0	0	0	0	0	1	0	1
50	0	0	0	0	0	0	0	0	1	0	1
19	0	0	0	0	0	0	0	0	1	0	1
52	0	0	0	0	0	0	0	0	1	0	1
25	1	0	1	0	0	0	0	0	1	0	2
44	1	0	1	0	0	0	0	0	1	0	0
102	0	0	0	0	0	0	0	0	1	2	1
18	1	0	0	0	0	0	0	0	1	0	1
110	1	1	0	0	0	0	0	0	1	0	1
91	0	1	0	0	0	1	0	0	1	0	1
104	0	1	0	0	0	1	0	0	1	0	1
28	1	0	0	0	0	0	0	0	1	0	1
39	1	0	0	0	0	0	0	0	1	0	1
96	0	0	0	0	0	0	0	0	1	0	3
90	1	0	0	0	0	0	0	0	1	0	0
96	0	1	0	0	0	0	0	0	1	0	1
95	0	0	0	0	0	0	0	1	1	0	1
90	0	0	0	0	0	0	0	0	1	1	2
50	0	1	0	0	0	0	0	0	1	0	1
65	0	0	0	0	0	0	0	0	1	0	0
23	0	1	1	0	0	0	0	0	1	0	2
19	0	1	1	0	0	0	0	0	1	3	1
12	0	1	1	0	0	0	0	0	1	0	1
23	0	1	1	0	0	0	0	0	1	0	2
33	1	0	0	0	0	1	0	0	1	0	1
16	1	0	0	0	0	1	0	0	1	0	1
88	0	0	0	0	0	0	0	0	1	0	1
44	0	0	1	0	0	0	0	0	1	0	0
15	0	0	0	0	0	1	0	0	1	0	2
82	1	1	0	0	0	0	0	0	1	0	0
18	0	0	1	0	0	0	0	0	1	0	2
21	1	0	0	0	0	1	0	0	1	0	2
44	1	0	1	0	0	0	0	0	1	0	2
78	0	0	0	0	0	0	0	0	1	0	1
89	1	1	0	0	0	0	0	0	1	3	1
12	1	0	0	0	0	1	0	0	1	0	1
72	1	0	0	0	0	0	0	0	1	0	0
64	0	0	0	0	0	0	0	1	1	0	2
36	1	1	0	0	0	0	0	0	1	2	0
91	1	0	0	0	0	0	0	0	1	2	1
86	0	0	0	0	0	0	0	0	1	0	1
67	0	0	0	0	0	0	0	0	1	0	1
45	0	1	1	0	0	0	0	0	1	0	0
45	1	0	0	0	0	0	0	0	1	0	1
13	1	0	0	0	0	1	0	0	1	0	1
73	1	0	0	0	0	0	0	0	1	2	0
73	0	0	0	0	0	0	0	0	1	2	1
33	0	0	1	0	0	0	0	1	1	0	3
79	1	0	1	0	0	0	0	0	1	0	2
16	0	0	0	0	0	0	0	0	1	0	2
16	1	0	0	0	0	1	0	0	1	0	2
65	0	1	0	0	0	0	0	0	1	0	2
91	0	1	0	1	0	0	0	0	1	0	1
11	1	0	0	0	0	0	0	0	1	0	1
12	0	0	1	0	0	0	0	0	1	0	0
19	1	1	1	0	0	1	0	0	1	6	3
15	0	0	1	0	0	0	0	0	1	2	4
26	1	0	1	0	0	1	0	0	1	6	1
51	1	0	1	0	0	0	0	0	1	0	2
68	0	1	0	0	0	0	0	0	1	0	0
5	1	0	1	0	0	0	0	0	1	0	2
56	0	0	0	0	0	0	0	1	1	0	2
35	1	0	0	0	0	0	0	0	1	0	1
49	0	0	1	0	0	0	0	0	1	4	0
95	1	0	0	0	0	0	0	0	1	0	0
59	0	0	0	0	0	0	0	0	1	0	1
50	0	0	0	0	0	1	0	0	1	0	1
72	0	0	1	0	0	0	0	0	1	1	2
36	1	0	1	0	0	1	0	0	1	0	2
80	0	0	0	0	0	0	0	0	1	0	2
70	1	0	0	0	0	1	0	0	1	0	1
52	0	0	0	0	0	0	0	0	1	0	0
39	1	0	1	0	0	0	0	0	1	0	2
4	1	0	0	0	0	1	0	0	1	0	1
77	0	0	0	0	0	0	0	0	1	0	1
57	1	0	0	0	0	1	0	0	1	0	2
84	0	0	1	0	0	1	0	0	1	0	2
71	0	0	0	0	0	0	0	0	1	0	3
20	1	0	0	0	0	0	0	0	1	0	2
40	1	0	1	0	0	0	0	0	1	2	3
95	0	0	0	0	0	0	0	0	1	0	1
96	1	1	0	0	0	0	0	0	1	0	1
84	0	0	0	0	0	1	0	0	1	0	1
104	0	0	0	0	0	1	0	0	1	0	1
30	0	1	0	0	0	0	0	0	1	2	1
43	1	0	0	0	0	0	0	0	1	2	3
34	1	1	1	0	0	0	0	0	1	0	2
60	1	0	0	0	0	0	0	0	1	0	1
50	0	0	0	0	0	1	0	0	1	0	1
103	0	0	0	0	0	0	0	0	1	0	0
29	1	0	0	0	0	0	0	0	1	0	0
38	0	0	0	0	0	0	0	0	1	0	0
78	0	1	0	0	0	1	0	0	1	0	1
65	0	1	0	0	0	1	0	0	1	0	1
22	1	0	0	0	0	1	0	0	1	2	3
9	1	0	0	0	0	1	0	0	1	2	2
4	1	0	0	0	0	0	0	0	1	0	2
53	1	0	1	0	0	1	0	0	1	2	2
12	1	1	0	0	0	0	0	0	1	0	1
71	0	1	0	1	0	0	0	0	1	0	0
72	0	0	1	0	0	0	0	0	1	0	2
14	1	0	0	0	0	0	0	0	1	0	2
44	0	0	0	0	0	0	0	0	1	1	0
31	0	0	0	0	0	0	0	0	1	1	1
44	0	0	0	0	0	0	0	0	1	1	1
91	0	0	0	1	0	1	0	0	1	0	3
67	1	0	0	0	0	0	0	0	1	0	0
75	0	0	0	0	0	0	0	0	1	4	2
43	0	0	0	0	0	0	0	0	1	0	2
81	0	1	0	0	0	1	0	0	1	4	1
2	1	0	0	0	0	0	0	0	1	0	1
94	0	1	0	0	0	0	0	0	1	0	1
102	1	1	0	0	0	1	0	0	1	0	0
70	0	0	0	0	0	0	0	0	1	0	1
91	0	0	0	1	0	1	0	0	1	0	1
91	0	1	0	1	0	1	0	0	1	0	1
84	0	0	1	0	0	0	0	1	1	0	2
13	1	0	0	0	0	0	0	0	1	0	2
31	0	0	0	0	0	0	0	0	1	0	0
90	1	1	0	0	0	0	0	0	1	0	1
82	1	0	1	0	0	0	0	0	1	4	2
57	0	0	0	0	0	0	0	1	1	0	2
85	0	0	1	0	0	0	0	0	1	0	1
91	1	0	0	0	0	0	0	0	1	0	1
104	1	1	0	0	0	0	0	0	1	4	1
11	0	0	1	0	0	1	0	0	1	0	2
59	1	1	1	0	0	1	0	0	1	0	2
58	0	0	1	0	0	0	0	0	1	0	0
58	0	0	1	0	0	0	0	0	1	0	0
85	0	1	0	0	0	0	0	0	1	0	1
28	1	0	0	0	0	0	0	0	1	0	1
12	1	0	0	0	0	0	0	0	1	0	2
58	0	0	0	0	0	0	0	0	1	2	1
109	1	1	0	0	0	0	0	0	1	0	1
91	0	1	1	1	0	0	0	0	1	0	2
14	0	1	1	0	0	1	0	0	1	0	2
32	0	0	0	0	0	0	0	0	1	0	1
96	1	0	0	0	0	0	0	0	1	0	1
9	1	0	1	0	0	0	0	0	1	0	2
85	1	0	0	0	0	0	0	0	1	0	1
14	1	0	0	0	0	0	0	0	1	1	1
73	0	0	0	0	0	0	0	0	1	0	2
5	1	0	1	0	0	1	0	0	1	0	2
34	0	0	1	0	0	0	0	0	1	0	2
88	0	0	0	0	0	0	0	0	1	2	0
90	0	1	0	0	0	1	0	0	1	3	1
89	0	0	1	0	0	0	0	0	1	1	0
21	1	0	1	0	0	1	0	0	1	0	2
46	0	0	0	0	0	0	0	0	1	2	0
26	1	0	0	0	0	0	0	0	1	2	3
19	1	0	0	0	0	0	0	0	1	4	2
81	0	0	1	0	0	0	0	0	1	0	0
84	1	0	0	0	0	0	0	0	1	0	1
59	1	1	1	0	0	0	0	0	1	0	0
102	0	1	1	1	0	0	0	0	1	2	3
18	1	1	0	0	0	0	0	0	1	0	1
13	1	0	0	0	0	0	0	0	1	0	0
60	0	0	0	0	0	0	0	0	1	0	2
77	1	0	0	0	0	0	0	0	1	7	0
76	0	0	0	0	0	0	0	0	1	0	1
7	1	0	0	0	0	0	0	0	1	0	2
85	0	0	1	0	0	0	0	0	1	1	0
29	0	0	1	0	0	0	0	0	1	0	2
49	0	0	1	0	0	0	0	0	1	0	2
43	1	0	0	0	0	0	0	0	1	0	1
5	1	0	1	0	0	0	0	0	1	0	2
89	0	0	0	0	0	1	0	0	1	0	1
61	0	0	0	0	0	0	0	0	1	5	2
56	1	0	0	0	0	0	0	0	1	0	2
85	0	1	0	1	0	0	0	0	1	0	1
20	1	0	0	0	0	0	0	0	1	1	2
89	1	0	0	0	0	0	0	0	1	0	0
7	1	0	0	0	0	1	0	0	1	0	1
32	0	1	1	0	0	0	0	0	1	0	2
86	0	0	0	0	0	0	0	0	1	2	3
88	1	1	0	0	0	0	0	0	1	0	1
96	1	1	0	0	0	1	0	0	1	0	0
90	0	0	0	1	0	1	0	0	1	0	1
103	0	0	0	1	0	1	0	0	1	0	1
35	0	0	0	0	0	1	0	0	1	0	2
90	0	0	0	0	0	0	0	0	1	0	1
15	1	0	0	0	0	0	0	0	1	2	3
76	1	0	0	0	0	0	0	0	1	0	0
40	1	0	1	0	0	0	0	0	1	0	0
89	1	0	1	0	0	1	0	0	1	4	1
54	1	0	0	0	0	1	0	0	1	0	1
47	0	0	0	0	0	1	0	0	1	0	1
34	0	0	0	0	0	1	0	0	1	0	1
104	0	0	0	0	0	0	0	0	1	0	1
90	1	1	0	0	0	0	0	0	1	0	0
13	1	0	1	0	0	0	0	0	1	0	0
19	1	0	1	0	0	1	0	0	1	0	2
96	1	0	0	0	0	1	0	0	1	0	2
67	0	0	0	0	0	1	0	0	1	0	1
80	0	0	0	0	0	1	0	0	1	0	1
111	1	1	0	0	0	0	0	0	1	0	1
85	0	0	0	0	0	0	0	0	1	0	2
23	1	0	0	0	0	0	0	0	1	2	2
13	1	0	1	0	0	0	0	0	1	4	3
39	1	1	1	0	0	0	0	0	1	2	0
43	1	0	0	0	0	0	0	0	1	2	1
94	0	0	0	0	0	0	0	0	1	0	2
84	0	0	0	0	0	0	0	0	1	0	1
107	0	0	0	0	0	0	0	0	1	1	3
60	1	0	0	0	0	0	0	0	1	0	1
11	1	0	0	0	0	1	0	0	1	0	2
30	1	0	0	0	0	0	0	0	1	0	0
30	1	0	1	0	0	0	0	1	1	0	2
27	1	1	1	0	0	0	0	0	1	1	2
32	0	0	1	0	0	0	0	1	1	0	2
61	1	0	0	0	0	1	0	0	1	2	1
19	1	0	0	0	0	0	0	0	1	0	2
95	0	0	0	1	0	1	0	0	1	0	2
20	1	0	0	0	0	0	0	0	1	0	2
40	1	0	0	0	0	0	0	0	1	0	1
102	0	0	0	0	0	0	0	1	1	0	1
102	0	0	0	0	0	1	0	0	1	0	1
78	0	0	0	0	0	0	0	0	1	0	1
73	0	0	0	0	0	0	0	0	1	0	3
26	1	0	1	0	0	0	0	0	1	0	2
16	1	0	0	0	0	0	0	0	1	0	1
85	0	0	1	0	0	0	0	1	1	0	2
36	0	0	1	0	0	0	0	0	1	0	2
17	1	0	0	0	0	0	0	0	1	0	1
81	1	1	1	0	0	0	0	0	1	0	0
111	0	1	0	0	0	1	0	0	1	0	2
54	1	0	0	0	0	0	0	0	1	0	4
52	1	0	1	0	0	0	0	0	1	0	2
22	1	0	0	0	0	0	0	0	1	0	1
61	0	0	1	0	0	0	0	1	1	0	2
95	1	1	0	0	0	0	0	0	1	0	1
80	1	0	1	0	0	1	0	0	1	0	2
70	0	0	1	0	0	0	0	0	1	0	1
84	0	0	0	0	0	0	0	0	1	0	1
82	0	0	0	0	0	0	0	0	1	2	0
99	0	1	1	0	0	0	0	0	1	0	3
106	0	1	0	0	0	0	0	0	1	0	1
91	0	0	0	1	0	0	0	0	1	0	1
11	1	0	0	0	0	1	0	0	1	0	1
20	0	0	1	0	0	0	0	0	1	0	0
6	0	0	0	0	0	0	0	0	1	0	1
13	1	0	0	0	0	0	0	0	1	0	1
4	1	0	1	0	0	0	0	0	1	0	2
91	0	0	0	0	0	0	0	0	1	0	1
35	1	0	0	0	0	0	0	0	1	0	0
75	1	1	0	0	0	0	0	0	1	2	0
61	1	0	1	0	0	0	0	0	1	0	2
10	0	0	0	0	0	0	0	0	1	0	1
74	0	1	0	0	0	0	0	0	1	0	1
17	1	0	0	0	0	0	0	0	1	0	1
71	1	1	0	0	0	0	0	0	1	0	0
80	1	0	0	0	0	1	0	0	1	0	1
80	0	0	0	0	0	1	0	0	1	0	1
39	0	0	1	0	0	0	0	0	1	0	3
20	1	0	1	0	0	1	0	0	1	0	3
26	1	0	1	0	0	1	0	0	1	0	2
46	0	0	0	0	0	0	0	0	1	0	1
7	1	0	0	0	0	0	0	1	1	0	2
104	0	1	0	0	0	1	0	0	1	0	0
102	0	0	0	0	0	0	0	1	1	0	1
31	0	0	1	0	0	0	0	0	1	0	0
75	0	0	0	0	0	0	0	0	1	0	1
91	0	1	0	1	0	1	0	0	1	0	1
89	0	0	0	0	0	0	0	0	1	0	1
42	1	1	1	0	0	0	0	0	1	0	0
18	0	0	0	0	0	0	0	0	1	0	1
67	0	1	0	0	0	0	0	0	1	0	1
91	0	1	0	0	0	0	0	0	1	2	1
104	0	0	0	1	0	1	0	0	1	0	2
47	0	0	0	0	0	0	0	0	1	0	2
40	0	0	1	0	0	1	0	0	1	0	3
33	0	1	1	0	0	1	0	0	1	0	3
33	0	1	1	0	0	1	0	0	1	0	3
63	1	0	0	0	0	0	0	0	1	0	1
68	0	0	0	0	0	0	0	0	1	0	1
68	1	0	0	0	0	0	0	0	1	0	1
75	0	0	0	0	0	0	0	1	1	0	2
88	0	0	0	0	0	0	0	0	1	0	3
62	0	0	0	0	0	0	0	1	1	0	1
69	0	0	1	0	0	0	0	0	1	0	2
111	0	0	1	0	0	0	0	1	1	5	4
82	0	0	1	1	0	1	0	0	1	0	2
56	1	0	0	0	0	0	0	0	1	0	0
79	0	0	0	0	0	0	0	0	1	0	1
70	0	0	1	0	0	0	0	0	1	1	2
47	0	0	0	0	0	0	0	0	1	0	3
48	1	1	0	0	0	0	0	0	1	0	3
68	1	0	0	0	0	0	0	0	1	0	0
30	1	0	0	0	0	0	0	0	1	0	0
4	1	0	0	0	0	0	0	0	1	0	0
27	1	0	1	0	0	0	0	1	1	0	2
11	0	0	0	0	0	0	0	0	1	0	0
26	1	0	1	0	0	0	0	0	1	0	2
82	0	1	0	0	0	0	0	0	1	0	2
108	1	1	0	0	0	0	0	0	1	0	1
21	0	0	0	0	0	0	0	0	1	0	0
21	1	0	0	0	0	0	0	0	1	0	0
76	0	0	0	0	0	0	0	1	1	0	2
51	0	0	0	0	0	0	0	0	1	0	0
34	1	0	1	0	0	0	0	0	1	2	3
54	0	0	0	0	0	1	0	0	1	0	1
43	1	0	0	0	0	0	0	0	1	0	1
29	1	0	1	0	0	0	0	0	1	6	1
29	1	0	1	0	0	0	0	0	1	6	3
102	0	0	0	0	0	0	0	0	1	0	2
44	0	0	0	0	0	0	0	0	1	0	0
71	0	0	1	0	0	0	0	1	1	0	2
84	0	1	0	0	0	0	0	0	1	0	1
91	0	0	0	0	0	0	0	0	1	0	1
87	0	1	0	0	0	0	0	0	1	0	1
52	0	0	1	0	0	0	0	0	1	0	2
16	0	0	1	0	0	0	0	0	1	0	0
37	0	0	0	0	0	0	0	0	1	0	0
24	0	0	0	0	0	0	0	0	1	0	1
89	0	0	0	0	0	0	0	0	1	0	1
39	0	0	0	0	0	0	0	1	1	2	2
51	1	0	0	0	0	0	0	0	1	0	0
89	1	1	0	0	0	0	0	0	1	0	1
95	0	0	1	0	0	1	0	0	1	0	2
35	0	0	0	0	0	0	0	0	1	0	0
46	0	0	0	0	0	0	0	0	1	0	1
50	0	0	0	0	0	0	0	0	1	0	1
31	0	0	1	0	0	1	0	0	1	0	3
31	0	0	1	0	0	0	0	0	1	0	3
6	1	0	1	0	0	0	0	0	1	0	1
105	0	0	0	0	0	0	0	0	1	0	0
50	0	0	0	0	0	0	0	0	1	0	1
42	0	1	1	0	0	0	0	0	1	0	2
88	0	0	0	0	0	0	0	0	1	6	0
74	1	0	0	0	0	0	0	0	1	6	0
76	0	0	0	0	0	0	0	0	1	12	2
80	0	0	0	0	0	0	0	0	1	0	1
91	0	1	0	0	0	0	0	0	1	0	1
13	0	0	0	0	0	0	0	0	1	0	1
44	1	0	0	0	0	0	0	0	1	0	0
84	0	0	0	0	0	0	0	1	1	0	1
15	1	0	0	0	0	0	0	1	1	0	1
87	1	1	0	0	0	0	0	0	1	0	1
53	0	1	1	0	0	0	0	0	1	0	2
84	0	0	0	0	0	0	0	0	1	0	1
31	1	0	0	0	0	0	0	0	1	0	0
44	0	0	0	0	0	1	0	0	1	0	1
82	0	1	0	0	0	0	0	0	1	0	0
75	0	1	0	0	0	0	0	0	1	0	1
35	1	0	1	0	0	0	0	0	1	0	2
74	0	0	0	0	0	0	0	0	1	0	1
4	0	0	0	0	0	0	0	0	1	0	1
67	0	0	1	0	0	0	0	0	1	0	2
104	0	0	0	0	0	0	0	0	1	0	0
104	1	1	0	0	0	0	0	0	1	0	1
10	0	1	0	0	0	1	0	0	1	0	1
37	1	1	0	0	0	1	0	0	1	0	2
10	0	1	0	0	0	0	0	0	1	0	3
80	0	0	0	0	0	1	0	0	1	0	1
80	1	0	0	0	0	1	0	0	1	0	1
4	0	0	1	0	0	0	0	0	1	0	2
31	1	0	0	0	0	0	0	1	1	0	1
77	0	0	0	0	0	1	0	0	1	0	2
21	1	0	1	0	0	0	0	0	1	0	3
11	1	0	1	0	0	0	0	0	1	0	2
35	1	0	0	0	0	0	0	0	1	4	0
43	1	0	0	0	0	0	0	0	1	4	0
61	0	0	0	0	0	0	0	0	1	0	0
48	0	0	0	0	0	0	0	1	1	0	1
77	0	0	1	0	0	0	0	0	1	0	2
37	1	0	0	0	0	0	0	0	1	0	0
60	1	0	1	0	0	0	0	0	1	0	0
82	1	1	0	0	0	0	0	0	1	1	1
83	0	0	0	0	0	0	0	0	1	0	1
86	0	1	1	0	0	0	0	0	1	0	2
69	0	0	1	0	0	1	0	0	1	6	2
35	1	0	0	0	0	0	0	0	1	0	2
26	1	0	1	0	0	1	0	0	1	0	2
5	1	0	0	0	0	0	0	0	1	0	1
41	0	0	1	0	0	0	0	0	1	0	2
36	1	1	0	0	0	0	0	0	1	0	1
21	0	0	1	0	0	0	0	0	1	0	2
77	0	0	0	0	0	0	0	0	1	0	0
96	0	0	0	0	0	0	0	0	1	0	0
84	0	0	1	0	0	0	0	0	1	2	2
20	1	0	1	0	0	0	0	0	1	0	0
80	1	0	0	0	0	0	0	0	1	0	0
102	1	0	0	0	0	0	0	0	1	0	1
15	1	0	0	0	0	0	0	0	1	0	1
39	0	1	0	0	0	0	0	0	1	0	0
63	1	0	1	0	0	0	0	0	1	0	2
58	0	0	1	0	0	0	0	0	1	2	2
49	1	0	1	0	0	0	0	0	1	0	2
40	0	0	0	0	0	0	0	1	1	0	2
73	0	0	0	0	0	0	0	0	1	0	0
23	0	0	0	1	0	0	0	0	1	0	2
91	0	1	0	0	0	0	0	0	1	0	0
87	0	1	0	1	0	1	0	0	1	0	1
19	0	0	1	0	0	1	0	0	1	3	2
53	0	0	1	0	0	0	0	1	1	0	2
103	1	1	0	0	0	1	0	0	1	2	1
75	0	0	0	0	0	0	0	1	1	0	1
5	1	0	0	0	0	1	0	0	1	0	2
104	1	1	0	0	0	0	0	0	1	0	0
22	1	0	0	0	0	0	0	0	1	0	2
21	1	0	0	0	0	0	0	0	1	0	0
89	0	1	0	1	0	0	0	0	1	10	1
50	1	0	1	0	0	0	0	1	1	0	2
37	0	0	1	0	0	0	0	0	1	0	0
109	0	1	1	0	0	1	0	0	1	0	0
46	0	0	0	0	0	0	0	1	1	0	1
35	0	0	1	0	0	0	0	0	1	1	1
29	1	0	0	0	0	1	0	0	1	0	2
86	0	0	0	0	0	0	0	0	1	2	1
98	0	0	0	0	0	0	0	0	1	0	0
104	1	0	0	0	0	1	0	0	1	0	1
97	0	0	0	0	0	0	0	0	1	0	2
31	0	0	1	0	0	0	0	0	1	0	2
95	0	1	0	0	0	0	0	0	1	0	0
51	1	0	0	0	0	0	0	0	1	0	2
33	0	1	1	0	0	1	0	0	1	4	1
19	1	0	1	0	0	0	0	0	1	0	2
92	0	0	0	0	0	0	0	1	1	1	1
63	0	0	0	0	0	0	0	0	1	0	0
56	1	0	1	0	0	1	0	0	1	0	2
49	0	0	1	0	0	1	0	0	1	0	1
50	1	1	0	0	0	0	0	0	1	0	1
25	0	0	0	0	0	0	0	0	1	0	0
58	1	0	0	0	0	0	0	0	1	0	2
45	0	0	0	0	0	0	0	0	1	0	2
84	1	0	1	0	0	0	0	0	1	0	0
93	1	1	0	0	0	1	0	0	1	6	1
53	0	0	1	0	0	0	0	0	1	0	0
83	0	1	1	0	0	0	0	0	1	3	3
97	0	1	0	0	0	0	0	0	1	14	1
111	0	0	1	0	0	0	0	0	1	0	2
81	0	0	0	0	0	0	0	0	1	0	0
68	0	0	0	0	0	0	0	1	1	0	2
97	1	1	0	0	0	0	0	0	1	0	1
25	1	0	1	0	0	0	0	0	1	0	2
54	0	1	1	0	0	0	0	0	1	0	2
95	0	0	0	0	0	1	0	0	1	0	0
40	1	0	1	0	0	0	0	0	1	0	2
49	0	0	0	0	0	0	0	0	1	0	0
91	0	0	1	0	0	0	0	0	1	0	0
15	1	0	0	0	0	1	0	0	1	0	1
56	0	0	0	0	0	0	0	0	1	0	1
33	0	0	0	0	0	0	0	0	1	0	1
95	1	1	0	0	0	0	0	0	1	0	1
79	1	0	0	0	0	0	0	0	1	2	1
68	0	0	0	0	0	0	0	1	1	0	2
33	0	0	1	0	0	0	0	0	1	0	2
97	0	0	1	0	0	0	0	0	1	0	2
91	0	1	0	0	0	0	0	0	1	0	1
42	1	1	0	0	0	0	0	0	1	0	1
39	1	0	1	0	0	0	0	0	1	8	2
63	1	1	0	0	0	0	0	0	1	0	1
67	1	0	0	0	0	1	0	0	1	0	1
59	1	0	0	0	0	0	0	0	1	0	0
61	1	0	1	0	0	0	0	0	1	0	2
46	0	0	1	0	0	0	0	0	1	1	0
83	0	0	1	0	0	1	0	0	1	0	2
5	1	0	0	0	0	0	0	0	1	0	2
23	1	0	1	0	0	0	0	0	1	0	2
85	0	0	1	0	0	0	0	0	1	0	0
26	1	0	0	0	0	1	0	0	1	0	2
50	1	0	0	0	0	0	0	0	1	0	1
111	0	1	0	0	0	0	0	0	1	0	1
73	0	0	0	0	0	0	0	0	1	0	1
94	1	1	0	0	0	0	0	0	1	1	2
61	1	0	0	0	0	0	0	0	1	0	0
111	1	1	0	0	0	1	0	0	1	0	1
11	0	0	0	0	0	0	0	0	1	0	1
11	0	0	0	0	0	0	0	0	1	0	2
40	0	0	1	0	0	0	0	0	1	0	2
42	1	0	0	0	0	0	0	0	1	0	1
18	0	0	0	0	0	0	0	0	1	0	2
60	1	0	0	0	0	0	0	0	1	0	1
47	1	0	0	0	0	0	0	0	1	0	1
32	1	0	1	0	0	0	0	0	1	0	0
68	1	0	0	0	0	0	0	0	1	0	1
63	1	1	0	0	0	0	0	0	1	0	0
8	0	0	1	0	0	0	0	0	1	0	2
50	0	0	1	0	0	0	0	0	1	0	0
19	1	0	1	0	0	1	0	0	1	0	2
4	1	0	0	0	0	0	0	0	1	0	2
103	1	1	0	0	0	0	0	0	1	0	1
65	0	0	0	0	0	0	0	0	1	4	1
49	0	0	0	0	0	0	0	0	1	0	0
49	1	0	0	0	0	0	0	1	1	0	1
6	1	0	0	0	0	0	0	0	1	0	2
6	1	1	1	0	0	0	0	0	1	2	2
82	0	0	0	1	0	1	0	0	1	0	1
14	0	0	0	0	0	0	0	0	1	0	1
27	0	0	0	0	0	1	0	0	1	4	1
38	1	0	0	0	0	0	0	0	1	0	1
65	0	0	0	0	0	0	0	0	1	0	0
45	0	0	0	0	0	0	0	1	1	0	1
52	0	0	0	0	0	0	0	0	1	0	1
80	0	0	0	0	0	0	0	0	1	0	1
15	1	0	0	0	0	0	0	0	1	0	1
92	0	0	0	0	0	0	0	0	1	0	1
41	1	0	0	0	0	0	0	0	1	0	1
26	1	0	0	0	0	0	0	0	1	0	1
75	1	0	0	0	0	1	0	0	1	0	1
39	0	0	0	0	0	0	0	0	1	0	2
18	1	1	1	0	0	0	0	0	1	0	2
18	1	0	1	0	0	0	0	0	1	0	0
64	0	0	0	0	0	0	0	1	1	0	1
64	1	0	0	0	0	0	0	0	1	0	1
74	0	1	1	0	0	0	0	0	1	1	3
67	0	0	1	0	0	0	0	0	1	0	0
60	1	0	0	0	0	0	0	0	1	0	1
59	1	0	0	0	0	0	0	0	1	2	0
59	0	0	0	0	0	0	0	0	1	2	2
44	1	0	0	0	0	1	0	0	1	0	2
54	1	0	0	0	0	0	0	0	1	0	0
81	0	0	0	0	0	0	0	0	1	0	3
96	1	0	0	0	0	0	0	0	1	0	2
12	1	0	0	0	0	0	0	1	1	0	1
111	1	1	0	0	0	0	0	0	1	0	1
95	0	0	0	0	0	0	0	0	1	0	0
72	1	0	0	0	0	0	0	0	1	0	0
104	0	1	1	0	0	0	0	0	1	0	0
81	0	0	0	0	0	1	0	0	1	0	1
61	0	0	0	0	0	1	0	0	1	0	1
90	0	1	0	0	0	0	0	0	1	2	1
56	0	0	1	0	0	0	0	0	1	0	2
1	1	0	1	0	0	0	0	0	1	0	1
49	0	0	0	0	0	0	0	0	1	2	1
59	0	0	0	0	0	0	0	1	1	0	2
85	0	0	1	0	0	0	0	0	1	0	2
20	1	0	1	0	0	0	0	0	1	0	2
34	1	0	0	0	0	0	0	0	1	8	2
22	1	0	0	0	0	1	0	0	1	0	1
59	1	1	1	0	0	0	0	0	1	0	0
11	1	0	1	0	0	0	0	0	1	0	2
29	0	1	0	0	0	0	0	0	1	0	1
99	0	0	0	1	0	1	0	0	1	0	1
81	0	0	1	0	0	0	0	0	1	2	0
22	1	0	0	0	0	1	0	0	1	2	3
22	0	0	0	0	0	1	0	0	1	2	1
5	1	0	0	0	0	0	0	0	1	0	1
49	0	0	0	0	0	0	0	1	1	0	1
3	1	0	0	0	0	0	0	0	1	0	1
40	1	0	1	0	0	0	0	0	1	2	1
77	0	0	0	0	0	0	0	0	1	3	1
47	0	0	0	0	0	1	0	0	1	0	1
84	0	0	0	0	0	0	0	0	1	0	0
47	0	0	1	0	0	0	0	0	1	0	0
44	1	0	0	0	0	0	0	0	1	0	0
50	1	1	0	0	0	0	0	0	1	0	1
95	0	0	0	0	0	1	0	0	1	0	1
48	0	0	0	0	0	0	0	0	1	0	2
